출발지,도착지,날짜,출발시간,도착시간,항공편,총 소요 시간,가격,좌석등급,Monthly,Weekend
1.0,2.0,2023-08-24,15,7,1,985,615100,business,8,2
1.0,2.0,2023-08-24,9,7,1,1330,615100,business,8,2
1.0,2.0,2023-08-24,9,16,1,400,615100,business,8,2
1.0,2.0,2023-08-24,9,22,1,770,615100,business,8,2
1.0,2.0,2023-08-24,8,7,1,1435,615600,business,8,2
1.0,2.0,2023-08-24,14,20,1,395,619600,business,8,2
1.0,2.0,2023-08-24,8,14,1,400,619600,business,8,2
1.0,2.0,2023-08-24,16,22,1,360,620500,business,8,2
1.0,2.0,2023-08-24,9,8,1,1385,624800,business,8,2
1.0,2.0,2023-08-24,15,9,1,1100,624800,business,8,2
1.0,2.0,2023-08-24,14,8,1,1090,625300,business,8,2
1.0,2.0,2023-08-24,8,14,1,355,637300,business,8,2
1.0,2.0,2023-08-24,14,11,1,1305,639200,business,8,2
1.0,2.0,2023-08-24,14,10,1,1255,639200,business,8,2
1.0,2.0,2023-08-24,8,17,1,590,639200,business,8,2
1.0,2.0,2023-08-24,8,19,1,680,639200,business,8,2
1.0,2.0,2023-08-24,8,18,1,640,639200,business,8,2
1.0,2.0,2023-08-24,8,20,1,765,639200,business,8,2
1.0,2.0,2023-08-24,8,19,1,710,639200,business,8,2
1.0,2.0,2023-08-24,18,17,1,1395,639200,business,8,2
1.0,2.0,2023-08-24,14,9,1,1150,639200,business,8,2
1.0,2.0,2023-08-24,14,22,1,525,639200,business,8,2
1.0,2.0,2023-08-24,14,21,1,465,639200,business,8,2
1.0,2.0,2023-08-24,8,14,1,400,639200,business,8,2
1.0,2.0,2023-08-24,18,16,1,1335,639200,business,8,2
1.0,2.0,2023-08-24,8,13,1,345,639200,business,8,2
1.0,2.0,2023-08-24,8,16,1,530,639200,business,8,2
1.0,2.0,2023-08-24,8,15,1,470,639200,business,8,2
1.0,2.0,2023-08-24,18,15,1,1275,639200,business,8,2
1.0,2.0,2023-08-24,18,13,1,1150,639200,business,8,2
1.0,2.0,2023-08-24,18,13,1,1155,639200,business,8,2
1.0,2.0,2023-08-24,14,19,1,350,639200,business,8,2
1.0,2.0,2023-08-24,14,19,1,320,639200,business,8,2
1.0,2.0,2023-08-24,18,8,1,845,639200,business,8,2
1.0,2.0,2023-08-24,18,9,1,875,639200,business,8,2
1.0,2.0,2023-08-24,14,20,1,405,639200,business,8,2
1.0,2.0,2023-08-24,8,22,1,885,639200,business,8,2
1.0,2.0,2023-08-24,8,21,1,825,639200,business,8,2
1.0,2.0,2023-08-24,14,12,1,1365,639200,business,8,2
1.0,2.0,2023-08-24,18,10,1,980,650900,business,8,2
1.0,2.0,2023-08-24,14,13,1,1430,650900,business,8,2
1.0,2.0,2023-08-24,20,22,0,140,656500,business,8,2
1.0,2.0,2023-08-24,15,22,1,430,659900,business,8,2
1.0,2.0,2023-08-24,9,16,1,425,663000,business,8,2
1.0,2.0,2023-08-24,9,16,1,400,663900,business,8,2
1.0,2.0,2023-08-24,15,22,1,415,663900,business,8,2
1.0,2.0,2023-08-24,15,22,1,425,663900,business,8,2
1.0,2.0,2023-08-24,8,13,1,345,699800,business,8,2
1.0,2.0,2023-08-24,9,15,1,365,995700,business,8,2
1.0,2.0,2023-08-24,9,16,1,440,1021000,business,8,2
1.0,2.0,2023-08-24,9,16,1,405,1046200,business,8,2
1.0,2.0,2023-08-24,11,0,1,740,1202900,business,8,2
1.0,2.0,2023-08-24,16,21,1,1740,1627700,business,8,2
1.0,2.0,2023-08-24,12,21,1,505,1627700,business,8,2
1.0,2.0,2023-08-24,8,23,1,949,2197100,business,8,2
1.0,2.0,2023-08-24,8,21,1,790,2565500,business,8,2
1.0,2.0,2023-08-24,12,20,1,530,2771500,business,8,2
1.0,2.0,2023-08-24,10,20,1,605,2771500,business,8,2
1.0,2.0,2023-08-24,10,20,1,650,2771500,business,8,2
1.0,2.0,2023-08-24,17,6,1,770,3278500,business,8,2
1.0,2.0,2023-08-24,10,6,1,1230,3278500,business,8,2
1.0,2.0,2023-08-24,8,19,1,675,3786500,business,8,2
1.0,2.0,2023-08-24,15,8,1,1065,4123500,business,8,2
1.0,2.0,2023-08-24,10,20,1,615,4989100,business,8,2
1.0,2.0,2023-08-24,10,21,1,685,4989100,business,8,2
1.0,2.0,2023-08-24,11,6,1,1165,6730000,business,8,2
1.0,2.0,2023-08-24,16,6,1,840,6835600,business,8,2
1.0,2.0,2023-08-24,9,6,1,1305,7047400,business,8,2
1.0,2.0,2023-08-25,21,23,0,140,613100,business,8,1
1.0,2.0,2023-08-25,15,11,1,1220,614200,business,8,1
1.0,2.0,2023-08-25,15,12,1,1280,614200,business,8,1
1.0,2.0,2023-08-25,9,16,1,425,614200,business,8,1
1.0,2.0,2023-08-25,9,18,1,525,614200,business,8,1
1.0,2.0,2023-08-25,9,17,1,495,614200,business,8,1
1.0,2.0,2023-08-25,15,9,1,1100,614200,business,8,1
1.0,2.0,2023-08-25,18,15,1,1250,614200,business,8,1
1.0,2.0,2023-08-25,9,20,1,665,614200,business,8,1
1.0,2.0,2023-08-25,18,16,1,1305,614200,business,8,1
1.0,2.0,2023-08-25,9,19,1,605,614200,business,8,1
1.0,2.0,2023-08-25,9,21,1,715,614200,business,8,1
1.0,2.0,2023-08-25,9,8,1,1360,614200,business,8,1
1.0,2.0,2023-08-25,18,14,1,1185,614200,business,8,1
1.0,2.0,2023-08-25,18,8,1,800,614200,business,8,1
1.0,2.0,2023-08-25,18,8,1,825,614200,business,8,1
1.0,2.0,2023-08-25,18,9,1,885,614200,business,8,1
1.0,2.0,2023-08-25,15,22,1,425,615100,business,8,1
1.0,2.0,2023-08-25,15,7,1,985,615100,business,8,1
1.0,2.0,2023-08-25,18,9,1,885,614200,business,8,1
1.0,2.0,2023-08-25,18,11,1,1005,614200,business,8,1
1.0,2.0,2023-08-25,15,8,1,1015,614200,business,8,1
1.0,2.0,2023-08-25,19,8,1,775,614700,business,8,1
1.0,2.0,2023-08-25,15,22,1,425,615100,business,8,1
1.0,2.0,2023-08-25,15,7,1,985,615100,business,8,1
1.0,2.0,2023-08-25,10,8,1,1330,615100,business,8,1
1.0,2.0,2023-08-25,10,22,1,680,615100,business,8,1
1.0,2.0,2023-08-25,9,22,1,770,615100,business,8,1
1.0,2.0,2023-08-25,9,7,1,1330,615100,business,8,1
1.0,2.0,2023-08-25,9,16,1,400,615100,business,8,1
1.0,2.0,2023-08-25,18,16,1,1280,615100,business,8,1
1.0,2.0,2023-08-25,18,7,1,770,615100,business,8,1
1.0,2.0,2023-08-25,8,7,1,1435,615600,business,8,1
1.0,2.0,2023-08-25,14,20,1,395,619600,business,8,1
1.0,2.0,2023-08-25,8,14,1,400,619600,business,8,1
1.0,2.0,2023-08-25,15,10,1,1160,624800,business,8,1
1.0,2.0,2023-08-25,18,13,1,1125,624800,business,8,1
1.0,2.0,2023-08-25,8,8,1,1455,625300,business,8,1
1.0,2.0,2023-08-25,14,8,1,1090,625300,business,8,1
1.0,2.0,2023-08-25,8,13,1,305,637300,business,8,1
1.0,2.0,2023-08-25,8,14,1,355,637300,business,8,1
1.0,2.0,2023-08-25,14,11,1,1305,639200,business,8,1
1.0,2.0,2023-08-25,14,9,1,1195,639200,business,8,1
1.0,2.0,2023-08-25,14,12,1,1365,639200,business,8,1
1.0,2.0,2023-08-25,14,20,1,405,639200,business,8,1
1.0,2.0,2023-08-25,14,19,1,350,639200,business,8,1
1.0,2.0,2023-08-25,14,19,1,320,639200,business,8,1
1.0,2.0,2023-08-25,14,21,1,465,639200,business,8,1
1.0,2.0,2023-08-25,14,22,1,525,639200,business,8,1
1.0,2.0,2023-08-25,15,22,1,430,659900,business,8,1
1.0,2.0,2023-08-25,15,22,1,425,663900,business,8,1
1.0,2.0,2023-08-25,15,22,1,415,663900,business,8,1
1.0,2.0,2023-08-25,9,16,1,400,663900,business,8,1
1.0,2.0,2023-08-25,9,16,1,425,675700,business,8,1
1.0,2.0,2023-08-25,8,13,1,345,699800,business,8,1
1.0,2.0,2023-08-25,14,20,1,400,995700,business,8,1
1.0,2.0,2023-08-25,14,19,1,340,995700,business,8,1
1.0,2.0,2023-08-25,14,19,1,335,1046200,business,8,1
1.0,2.0,2023-08-25,14,20,1,365,1046200,business,8,1
1.0,2.0,2023-08-25,14,21,1,425,1046200,business,8,1
1.0,2.0,2023-08-25,14,20,1,365,1130700,business,8,1
1.0,2.0,2023-08-25,14,21,1,425,1130700,business,8,1
1.0,2.0,2023-08-25,14,23,1,540,1130700,business,8,1
1.0,2.0,2023-08-25,14,19,1,335,1130700,business,8,1
1.0,2.0,2023-08-25,12,21,1,505,1627700,business,8,1
1.0,2.0,2023-08-25,16,21,1,1740,1627700,business,8,1
1.0,2.0,2023-08-25,8,23,1,949,2151600,business,8,1
1.0,2.0,2023-08-25,8,21,1,790,2475500,business,8,1
1.0,2.0,2023-08-25,10,20,1,605,2771500,business,8,1
1.0,2.0,2023-08-25,10,6,1,1230,3173300,business,8,1
1.0,2.0,2023-08-25,17,6,1,770,3173300,business,8,1
1.0,2.0,2023-08-26,20,22,0,140,607700,business,8,0
1.0,2.0,2023-08-26,19,8,1,775,611600,business,8,0
1.0,2.0,2023-08-26,8,8,1,1455,611600,business,8,0
1.0,2.0,2023-08-26,14,8,1,1090,611600,business,8,0
1.0,2.0,2023-08-26,15,12,1,1280,614200,business,8,0
1.0,2.0,2023-08-26,15,11,1,1220,614200,business,8,0
1.0,2.0,2023-08-26,9,17,1,495,614200,business,8,0
1.0,2.0,2023-08-26,9,18,1,525,614200,business,8,0
1.0,2.0,2023-08-26,9,16,1,425,614200,business,8,0
1.0,2.0,2023-08-26,9,8,1,1385,614200,business,8,0
1.0,2.0,2023-08-26,9,8,1,1360,614200,business,8,0
1.0,2.0,2023-08-26,15,9,1,1100,614200,business,8,0
1.0,2.0,2023-08-26,9,21,1,715,614200,business,8,0
1.0,2.0,2023-08-26,9,19,1,605,614200,business,8,0
1.0,2.0,2023-08-26,9,20,1,665,614200,business,8,0
1.0,2.0,2023-08-26,14,8,1,1090,614700,business,8,0
1.0,2.0,2023-08-26,15,22,1,425,615100,business,8,0
1.0,2.0,2023-08-26,15,7,1,985,615100,business,8,0
1.0,2.0,2023-08-26,9,16,1,400,615100,business,8,0
1.0,2.0,2023-08-26,9,22,1,770,615100,business,8,0
1.0,2.0,2023-08-26,9,7,1,1330,615100,business,8,0
1.0,2.0,2023-08-26,10,8,1,1330,615100,business,8,0
1.0,2.0,2023-08-26,10,22,1,680,615100,business,8,0
1.0,2.0,2023-08-26,8,7,1,1435,615600,business,8,0
1.0,2.0,2023-08-26,14,20,1,395,619600,business,8,0
1.0,2.0,2023-08-26,8,14,1,400,619600,business,8,0
1.0,2.0,2023-08-26,9,16,1,425,619700,business,8,0
1.0,2.0,2023-08-26,16,22,1,360,620500,business,8,0
1.0,2.0,2023-08-26,9,16,1,400,620600,business,8,0
1.0,2.0,2023-08-26,15,14,1,1400,624800,business,8,0
1.0,2.0,2023-08-26,8,14,1,355,637300,business,8,0
1.0,2.0,2023-08-26,8,17,1,590,639200,business,8,0
1.0,2.0,2023-08-26,14,11,1,1305,639200,business,8,0
1.0,2.0,2023-08-26,8,18,1,640,639200,business,8,0
1.0,2.0,2023-08-26,8,19,1,680,639200,business,8,0
1.0,2.0,2023-08-26,14,9,1,1195,639200,business,8,0
1.0,2.0,2023-08-26,8,19,1,710,639200,business,8,0
1.0,2.0,2023-08-26,14,9,1,1150,639200,business,8,0
1.0,2.0,2023-08-26,8,20,1,765,639200,business,8,0
1.0,2.0,2023-08-26,14,8,1,1120,639200,business,8,0
1.0,2.0,2023-08-26,8,13,1,345,639200,business,8,0
1.0,2.0,2023-08-26,8,14,1,400,639200,business,8,0
1.0,2.0,2023-08-26,14,21,1,465,639200,business,8,0
1.0,2.0,2023-08-26,8,15,1,470,639200,business,8,0
1.0,2.0,2023-08-26,8,16,1,530,639200,business,8,0
1.0,2.0,2023-08-26,14,22,1,525,639200,business,8,0
1.0,2.0,2023-08-26,14,20,1,405,639200,business,8,0
1.0,2.0,2023-08-26,14,19,1,320,639200,business,8,0
1.0,2.0,2023-08-26,14,19,1,350,639200,business,8,0
1.0,2.0,2023-08-26,8,21,1,825,639200,business,8,0
1.0,2.0,2023-08-26,8,22,1,885,639200,business,8,0
1.0,2.0,2023-08-26,14,12,1,1365,639200,business,8,0
1.0,2.0,2023-08-26,8,8,1,1480,650900,business,8,0
1.0,2.0,2023-08-26,20,22,0,140,656500,business,8,0
1.0,2.0,2023-08-26,15,22,1,430,659900,business,8,0
1.0,2.0,2023-08-26,15,22,1,415,663900,business,8,0
1.0,2.0,2023-08-26,15,22,1,425,663900,business,8,0
1.0,2.0,2023-08-26,8,13,1,345,699800,business,8,0
1.0,2.0,2023-08-26,9,15,1,365,1086700,business,8,0
1.0,2.0,2023-08-26,9,16,1,440,1086700,business,8,0
1.0,2.0,2023-08-26,9,16,1,405,1137200,business,8,0
1.0,2.0,2023-08-26,11,0,1,740,1202900,business,8,0
1.0,2.0,2023-08-26,12,21,1,505,1627700,business,8,0
1.0,2.0,2023-08-26,16,21,1,1740,1667500,business,8,0
1.0,2.0,2023-08-26,8,23,1,949,2111600,business,8,0
1.0,2.0,2023-08-26,12,20,1,530,2771500,business,8,0
1.0,2.0,2023-08-26,10,20,1,650,2771500,business,8,0
1.0,2.0,2023-08-26,10,20,1,605,2771500,business,8,0
1.0,2.0,2023-08-26,17,6,1,770,3173300,business,8,0
1.0,2.0,2023-08-26,10,6,1,1215,3787200,business,8,0
1.0,2.0,2023-08-26,21,17,1,1195,4929900,business,8,0
1.0,2.0,2023-08-26,10,21,1,685,4989100,business,8,0
1.0,2.0,2023-08-26,10,20,1,615,4989100,business,8,0
1.0,2.0,2023-08-26,11,6,1,1165,6533200,business,8,0
1.0,2.0,2023-08-26,16,6,1,840,6730000,business,8,0
1.0,2.0,2023-08-27,21,23,0,140,528300,business,8,6
1.0,2.0,2023-08-27,20,22,0,140,607700,business,8,6
1.0,2.0,2023-08-27,9,18,1,525,614200,business,8,6
1.0,2.0,2023-08-27,9,17,1,495,614200,business,8,6
1.0,2.0,2023-08-27,9,16,1,425,614200,business,8,6
1.0,2.0,2023-08-27,9,21,1,715,614200,business,8,6
1.0,2.0,2023-08-27,9,19,1,605,614200,business,8,6
1.0,2.0,2023-08-27,9,20,1,665,614200,business,8,6
1.0,2.0,2023-08-27,9,16,1,400,615100,business,8,6
1.0,2.0,2023-08-27,9,22,1,770,615100,business,8,6
1.0,2.0,2023-08-27,10,22,1,680,615100,business,8,6
1.0,2.0,2023-08-27,14,20,1,395,619600,business,8,6
1.0,2.0,2023-08-27,8,14,1,400,619600,business,8,6
1.0,2.0,2023-08-27,9,16,1,400,620600,business,8,6
1.0,2.0,2023-08-27,9,16,1,425,630800,business,8,6
1.0,2.0,2023-08-27,8,14,1,355,637300,business,8,6
1.0,2.0,2023-08-27,20,22,0,140,656500,business,8,6
1.0,2.0,2023-08-27,9,15,1,365,995700,business,8,6
1.0,2.0,2023-08-27,9,16,1,440,995700,business,8,6
1.0,2.0,2023-08-27,9,16,1,405,1046200,business,8,6
1.0,2.0,2023-08-27,9,16,1,405,1130700,business,8,6
1.0,2.0,2023-08-27,9,19,1,615,1130700,business,8,6
1.0,2.0,2023-08-27,9,20,1,645,1130700,business,8,6
1.0,2.0,2023-08-27,12,21,1,505,1585500,business,8,6
1.0,2.0,2023-08-27,16,21,1,1740,1585500,business,8,6
1.0,2.0,2023-08-27,8,23,1,949,2111600,business,8,6
1.0,2.0,2023-08-27,8,21,1,790,2523300,business,8,6
1.0,2.0,2023-08-27,10,20,1,605,2771500,business,8,6
1.0,2.0,2023-08-27,10,6,1,1230,3173300,business,8,6
1.0,2.0,2023-08-27,17,6,1,770,3173300,business,8,6
1.0,2.0,2023-08-27,8,19,1,675,3786500,business,8,6
1.0,2.0,2023-08-27,21,17,1,1195,4969900,business,8,6
1.0,2.0,2023-08-27,10,21,1,685,4989100,business,8,6
1.0,2.0,2023-08-27,10,20,1,615,4989100,business,8,6
1.0,2.0,2023-08-27,11,6,1,1165,6730000,business,8,6
1.0,2.0,2023-08-27,16,6,1,840,6835600,business,8,6
1.0,2.0,2023-08-28,20,22,0,140,607700,business,8,5
1.0,2.0,2023-08-28,8,8,1,1455,611600,business,8,5
1.0,2.0,2023-08-28,14,8,1,1090,611600,business,8,5
1.0,2.0,2023-08-28,15,13,1,1340,614200,business,8,5
1.0,2.0,2023-08-28,15,11,1,1220,614200,business,8,5
1.0,2.0,2023-08-28,15,12,1,1280,614200,business,8,5
1.0,2.0,2023-08-28,9,18,1,525,614200,business,8,5
1.0,2.0,2023-08-28,9,17,1,495,614200,business,8,5
1.0,2.0,2023-08-28,9,16,1,425,614200,business,8,5
1.0,2.0,2023-08-28,9,8,1,1360,614200,business,8,5
1.0,2.0,2023-08-28,18,9,1,885,614200,business,8,5
1.0,2.0,2023-08-28,18,8,1,800,614200,business,8,5
1.0,2.0,2023-08-28,18,8,1,825,614200,business,8,5
1.0,2.0,2023-08-28,18,14,1,1185,614200,business,8,5
1.0,2.0,2023-08-28,18,10,1,945,614200,business,8,5
1.0,2.0,2023-08-28,18,11,1,1005,614200,business,8,5
1.0,2.0,2023-08-28,15,8,1,1040,614200,business,8,5
1.0,2.0,2023-08-28,9,21,1,715,614200,business,8,5
1.0,2.0,2023-08-28,18,15,1,1250,614200,business,8,5
1.0,2.0,2023-08-28,9,20,1,665,614200,business,8,5
1.0,2.0,2023-08-28,18,16,1,1305,614200,business,8,5
1.0,2.0,2023-08-28,9,19,1,605,614200,business,8,5
1.0,2.0,2023-08-28,18,17,1,1375,614200,business,8,5
1.0,2.0,2023-08-28,14,10,1,1205,614700,business,8,5
1.0,2.0,2023-08-28,18,16,1,1280,615100,business,8,5
1.0,2.0,2023-08-28,18,7,1,770,615100,business,8,5
1.0,2.0,2023-08-28,9,22,1,770,615100,business,8,5
1.0,2.0,2023-08-28,9,16,1,400,615100,business,8,5
1.0,2.0,2023-08-28,9,7,1,1330,615100,business,8,5
1.0,2.0,2023-08-28,10,22,1,680,615100,business,8,5
1.0,2.0,2023-08-28,10,8,1,1330,615100,business,8,5
1.0,2.0,2023-08-28,15,7,1,985,615100,business,8,5
1.0,2.0,2023-08-28,15,22,1,425,615100,business,8,5
1.0,2.0,2023-08-28,14,7,1,1070,615600,business,8,5
1.0,2.0,2023-08-28,14,20,1,395,619600,business,8,5
1.0,2.0,2023-08-28,8,14,1,400,619600,business,8,5
1.0,2.0,2023-08-28,9,16,1,425,619700,business,8,5
1.0,2.0,2023-08-28,16,22,1,360,620500,business,8,5
1.0,2.0,2023-08-28,9,16,1,400,620600,business,8,5
1.0,2.0,2023-08-28,14,8,1,1090,625300,business,8,5
1.0,2.0,2023-08-28,8,14,1,355,637300,business,8,5
1.0,2.0,2023-08-28,8,19,1,680,639200,business,8,5
1.0,2.0,2023-08-28,8,18,1,640,639200,business,8,5
1.0,2.0,2023-08-28,8,17,1,590,639200,business,8,5
1.0,2.0,2023-08-28,14,11,1,1305,639200,business,8,5
1.0,2.0,2023-08-28,8,20,1,765,639200,business,8,5
1.0,2.0,2023-08-28,8,19,1,710,639200,business,8,5
1.0,2.0,2023-08-28,8,14,1,400,639200,business,8,5
1.0,2.0,2023-08-28,18,8,1,845,639200,business,8,5
1.0,2.0,2023-08-28,18,9,1,875,639200,business,8,5
1.0,2.0,2023-08-28,8,13,1,345,639200,business,8,5
1.0,2.0,2023-08-28,18,9,1,920,639200,business,8,5
1.0,2.0,2023-08-28,18,10,1,980,639200,business,8,5
1.0,2.0,2023-08-28,14,22,1,525,639200,business,8,5
1.0,2.0,2023-08-28,18,11,1,1030,639200,business,8,5
1.0,2.0,2023-08-28,8,16,1,530,639200,business,8,5
1.0,2.0,2023-08-28,14,21,1,465,639200,business,8,5
1.0,2.0,2023-08-28,8,15,1,470,639200,business,8,5
1.0,2.0,2023-08-28,18,14,1,1205,639200,business,8,5
1.0,2.0,2023-08-28,18,15,1,1275,639200,business,8,5
1.0,2.0,2023-08-28,14,20,1,405,639200,business,8,5
1.0,2.0,2023-08-28,14,19,1,350,639200,business,8,5
