호텔명,입실,퇴실,지역,숙박유형,별점,등급,가격
게이오 플라자 호텔 삿포로,2023-07-28,2023-07-29,삿포로,호텔,8.6,4성급,407677
더 놋 삿포로,2023-07-28,2023-07-29,삿포로,호텔,8.7,3성급,427666
삿포로 그랜드 호텔,2023-07-28,2023-07-29,삿포로,호텔,8.3,4성급,230506
호텔 포르자 삿포르 스테이션,2023-07-28,2023-07-29,삿포로,호텔,9.3,3성급,313582
베스트 웨스턴 삿포로 오도리-코엔,2023-07-28,2023-07-29,삿포로,호텔,8.5,3성급,158363
호텔 마이스테이스 삿포로 스테이션,2023-07-28,2023-07-29,삿포로,호텔,8.1,3성급,290698
호텔 몬토레 에델호프 삿포로,2023-07-28,2023-07-29,삿포로,호텔,8.2,4성급,215497
프리미어 호텔 나카지마 파크 삿포로,2023-07-28,2023-07-29,삿포로,호텔,8.2,4성급,259583
퀸테사 호텔 삿포로 스스키노,2023-07-28,2023-07-29,삿포로,호텔,8.4,3성급,169986
카락사 호텔 삿포로,2023-07-28,2023-07-29,삿포로,호텔,8.7,3성급,325288
삿포로 엑셀 호텔 도큐,2023-07-28,2023-07-29,삿포로,호텔,8.4,4성급,183566
삿포로 뷰 호텔 우도리 코우엔,2023-07-28,2023-07-29,삿포로,호텔,8.1,4성급,117747
게이오 프렐리아 호텔 삿포로,2023-07-28,2023-07-29,삿포로,호텔,8.8,3성급,289304
도미인 프리미엄 삿포로,2023-07-28,2023-07-29,삿포로,호텔,8.3,3성급,227829
피노 호텔 삿포로 오도리,2023-07-28,2023-07-29,삿포로,호텔,8.4,2성급,220991
리치먼드 호텔 삿포로 오도리,2023-07-28,2023-07-29,삿포로,호텔,8.2,3성급,188756
호텔 마이스테이스 삿포로 아스펜,2023-07-28,2023-07-29,삿포로,호텔,8.3,4성급,269798
호텔 마이스테이스 프리미어 삿포로 파크,2023-07-28,2023-07-29,삿포로,호텔,8.1,4성급,278938
쇼게츠 그랜드 호텔,2023-07-28,2023-07-29,삿포로,호텔,8.7,4성급,399027
텐자 호텔 & 스카이스파 앳 삿포로 센트럴,2023-07-28,2023-07-29,삿포로,호텔,8.5,3성급,753387
APA 호텔 & 리조트 삿포로,2023-07-28,2023-07-29,삿포로,호텔,7.9,3성급,97323
퀸테사 호텔 삿포로,2023-07-28,2023-07-29,삿포로,호텔,8.5,3성급,304105
센추리 로얄 호텔 삿포로,2023-07-28,2023-07-29,삿포로,호텔,8.0,4성급,544440
호텔 로얄 스테이 삿포로,2023-07-28,2023-07-29,삿포로,호텔,8.0,3성급,268034
레지던스 호텔 스트립 삿포로,2023-07-28,2023-07-29,삿포로,호텔,7.5,3성급,247238
삿포로 프린스 호텔,2023-07-28,2023-07-29,삿포로,호텔,8.2,4성급,533284
도미인 삿포로 아넥스,2023-07-28,2023-07-29,삿포로,호텔,8.4,3성급,239281
도큐스테이 삿포로,2023-07-28,2023-07-29,삿포로,호텔,8.7,3성급,161363
프리미어 호텔-캐빈-삿포로,2023-07-28,2023-07-29,삿포로,호텔,7.7,3성급,138075
센츄리온 호텔 삿포로,2023-07-28,2023-07-29,삿포로,호텔,8.4,3성급,182353
조잔케이 다이이치 호텔 스이잔테이,2023-07-28,2023-07-29,삿포로,호텔,8.5,4성급,392692
아나 홀리데이 인 삿포로 스스키노,2023-07-28,2023-07-29,삿포로,호텔,7.9,3성급,291446
호텔 바란 자크 삿포로 S6,2023-07-28,2023-07-29,삿포로,호텔,8.0,3성급,383863
호텔 루트 인 삿포로 에키마에 기타구치,2023-07-28,2023-07-29,삿포로,호텔,7.8,3성급,125748
조잔케이 만세이카쿠 호텔 밀리오네,2023-07-28,2023-07-29,삿포로,호텔,7.3,3성급,213457
APA 호텔 삿포로 스스키노-에키니시,2023-07-28,2023-07-29,삿포로,호텔,7.6,3성급,151375
삿포로 파크 호텔,2023-07-28,2023-07-29,삿포로,호텔,8.5,4성급,378246
호텔 라이브맥스 삿포로 에키마에,2023-07-28,2023-07-29,삿포로,호텔,6.5,2성급,179639
ANA 크라운 플라자 삿포로,2023-07-28,2023-07-29,삿포로,호텔,7.8,4성급,167595
호텔 비스타 삿포로 나카지마 코엔,2023-07-28,2023-07-29,삿포로,호텔,8.3,3성급,238637
APA 호텔 삿포로,2023-07-28,2023-07-29,삿포로,호텔,6.7,3성급,154131
리치몬드 호텔 삿포로 에키마에,2023-07-28,2023-07-29,삿포로,호텔,8.3,3성급,240710
스마일 호텔 프리미엄 삿포로 스스키노,2023-07-28,2023-07-29,삿포로,호텔,8.2,3성급,166731
프레임 호텔 삿포로,2023-07-28,2023-07-29,삿포로,호텔,7.6,3성급,186836
호텔 라이브맥스 삿포로,2023-07-28,2023-07-29,삿포로,호텔,6.7,2성급,196010
수퍼 호텔 삿포로-수수키노,2023-07-28,2023-07-29,삿포로,호텔,평점없음,3성급,193911
호텔 라이브맥스 삿포로 스스키노,2023-07-28,2023-07-29,삿포로,호텔,7.8,2성급,255355
비즈니스 인 노르테,2023-07-28,2023-07-29,삿포로,호텔,7.5,3성급,134766
언윈드 호텔 & 바,2023-07-28,2023-07-29,삿포로,호텔,8.7,3성급,350638
호텔 테토라 스피릿 삿포로,2023-07-28,2023-07-29,삿포로,호텔,7.6,2성급,150174
호텔 베가스 (성인 전용),2023-07-28,2023-07-29,삿포로,호텔,4.6,2성급,149101
Odori Koen Hotel,2023-07-28,2023-07-29,삿포로,호텔,평점없음,3성급,178978
APA 호텔 TKP 삿포로 에키키타 엑설런트,2023-07-28,2023-07-29,삿포로,호텔,7.5,3성급,156345
APA 호텔 삿포로,2023-07-28,2023-07-29,삿포로,호텔,6.7,3성급,154131
리치몬드 호텔 삿포로 에키마에,2023-07-28,2023-07-29,삿포로,호텔,8.3,3성급,240710
스마일 호텔 프리미엄 삿포로 스스키노,2023-07-28,2023-07-29,삿포로,호텔,8.2,3성급,166731
프레임 호텔 삿포로,2023-07-28,2023-07-29,삿포로,호텔,7.6,3성급,186836
호텔 라이브맥스 삿포로,2023-07-28,2023-07-29,삿포로,호텔,6.7,2성급,196010
수퍼 호텔 삿포로-수수키노,2023-07-28,2023-07-29,삿포로,호텔,평점없음,3성급,193911
호텔 라이브맥스 삿포로 스스키노,2023-07-28,2023-07-29,삿포로,호텔,7.8,2성급,255355
비즈니스 인 노르테,2023-07-28,2023-07-29,삿포로,호텔,7.5,3성급,134766
언윈드 호텔 & 바,2023-07-28,2023-07-29,삿포로,호텔,8.7,3성급,350638
호텔 테토라 스피릿 삿포로,2023-07-28,2023-07-29,삿포로,호텔,7.6,2성급,150174
호텔 베가스 (성인 전용),2023-07-28,2023-07-29,삿포로,호텔,4.6,2성급,149101
Odori Koen Hotel,2023-07-28,2023-07-29,삿포로,호텔,평점없음,3성급,178978
APA 호텔 TKP 삿포로 에키키타 엑설런트,2023-07-28,2023-07-29,삿포로,호텔,7.5,3성급,156345
APA 호텔 삿포로,2023-07-28,2023-07-29,삿포로,호텔,6.7,3성급,154131
리치몬드 호텔 삿포로 에키마에,2023-07-28,2023-07-29,삿포로,호텔,8.3,3성급,240710
스마일 호텔 프리미엄 삿포로 스스키노,2023-07-28,2023-07-29,삿포로,호텔,8.2,3성급,166731
프레임 호텔 삿포로,2023-07-28,2023-07-29,삿포로,호텔,7.6,3성급,186836
호텔 라이브맥스 삿포로,2023-07-28,2023-07-29,삿포로,호텔,6.7,2성급,196010
수퍼 호텔 삿포로-수수키노,2023-07-28,2023-07-29,삿포로,호텔,평점없음,3성급,193911
호텔 라이브맥스 삿포로 스스키노,2023-07-28,2023-07-29,삿포로,호텔,7.8,2성급,255355
비즈니스 인 노르테,2023-07-28,2023-07-29,삿포로,호텔,7.5,3성급,134766
언윈드 호텔 & 바,2023-07-28,2023-07-29,삿포로,호텔,8.7,3성급,350638
호텔 테토라 스피릿 삿포로,2023-07-28,2023-07-29,삿포로,호텔,7.6,2성급,150174
호텔 베가스 (성인 전용),2023-07-28,2023-07-29,삿포로,호텔,4.6,2성급,149101
Odori Koen Hotel,2023-07-28,2023-07-29,삿포로,호텔,평점없음,3성급,178978
APA 호텔 TKP 삿포로 에키키타 엑설런트,2023-07-28,2023-07-29,삿포로,호텔,7.5,3성급,156345
게이오 플라자 호텔 삿포로,2023-07-29,2023-07-30,삿포로,호텔,8.6,4성급,279334
더 놋 삿포로,2023-07-29,2023-07-30,삿포로,호텔,8.7,3성급,391838
JR 타워 호텔 닛코 삿포로,2023-07-29,2023-07-30,삿포로,호텔,8.8,4성급,542750
삿포로 그랜드 호텔,2023-07-29,2023-07-30,삿포로,호텔,8.3,4성급,208486
호텔 포르자 삿포르 스테이션,2023-07-29,2023-07-30,삿포로,호텔,9.3,3성급,310130
란도르 레지덴셜 호텔 삿포로 스위트,2023-07-29,2023-07-30,삿포로,호텔,8.5,3성급,573777
호텔 몬토레 에델호프 삿포로,2023-07-29,2023-07-30,삿포로,호텔,8.2,4성급,215497
프리미어 호텔 나카지마 파크 삿포로,2023-07-29,2023-07-30,삿포로,호텔,8.2,4성급,238805
퀸테사 호텔 삿포로 스스키노,2023-07-29,2023-07-30,삿포로,호텔,8.4,3성급,181544
카락사 호텔 삿포로,2023-07-29,2023-07-30,삿포로,호텔,8.7,3성급,383486
삿포로 뷰 호텔 우도리 코우엔,2023-07-29,2023-07-30,삿포로,호텔,8.1,4성급,359821
게이오 프렐리아 호텔 삿포로,2023-07-29,2023-07-30,삿포로,호텔,8.8,3성급,280238
크로스 호텔 삿포로,2023-07-29,2023-07-30,삿포로,호텔,8.6,4성급,275728
도미인 프리미엄 삿포로,2023-07-29,2023-07-30,삿포로,호텔,8.3,3성급,223951
피노 호텔 삿포로 오도리,2023-07-29,2023-07-30,삿포로,호텔,8.4,2성급,262632
리치먼드 호텔 삿포로 오도리,2023-07-29,2023-07-30,삿포로,호텔,8.2,3성급,303868
호텔 마이스테이스 삿포로 아스펜,2023-07-29,2023-07-30,삿포로,호텔,8.3,4성급,260470
호텔 에미시아 삿포로,2023-07-29,2023-07-30,삿포로,호텔,8.1,4성급,233231
호텔 마이스테이스 프리미어 삿포로 파크,2023-07-29,2023-07-30,삿포로,호텔,8.1,4성급,345858
쇼게츠 그랜드 호텔,2023-07-29,2023-07-30,삿포로,호텔,8.7,4성급,339419
컴포트 호텔 삿포로 스스키노,2023-07-29,2023-07-30,삿포로,호텔,8.6,2성급,252685
텐자 호텔 & 스카이스파 앳 삿포로 센트럴,2023-07-29,2023-07-30,삿포로,호텔,8.5,3성급,247366
APA 호텔 & 리조트 삿포로,2023-07-29,2023-07-30,삿포로,호텔,7.9,3성급,137301
머큐어 호텔 삿포로,2023-07-29,2023-07-30,삿포로,호텔,8.4,4성급,387343
퀸테사 호텔 삿포로,2023-07-29,2023-07-30,삿포로,호텔,8.5,3성급,266483
센추리 로얄 호텔 삿포로,2023-07-29,2023-07-30,삿포로,호텔,8.0,4성급,865954
호텔 로얄 스테이 삿포로,2023-07-29,2023-07-30,삿포로,호텔,8.0,3성급,251271
레지던스 호텔 스트립 삿포로,2023-07-29,2023-07-30,삿포로,호텔,7.5,3성급,267017
삿포로 프린스 호텔,2023-07-29,2023-07-30,삿포로,호텔,8.2,4성급,485988
호텔 마이스테이스 삿포로 나카지마 파크 아넥스,2023-07-29,2023-07-30,삿포로,호텔,7.9,2성급,188183
호텔 WBF 포스테이 삿포로,2023-07-29,2023-07-30,삿포로,호텔,8.8,3성급,207131
호텔 리솔 트리니티 삿포로,2023-07-29,2023-07-30,삿포로,호텔,8.4,3성급,123028
조잔케이 다이이치 호텔 스이잔테이,2023-07-29,2023-07-30,삿포로,호텔,8.5,4성급,487920
호텔 케이한 삿포로,2023-07-29,2023-07-30,삿포로,호텔,8.0,3성급,366858
료칸 조잔케이 온센 유큐 노 야도 시라이토,2023-07-29,2023-07-30,삿포로,호텔,평점없음,2성급,553205
고토니 그린 호텔,2023-07-29,2023-07-30,삿포로,호텔,8.3,3성급,206632
호텔 바란 자크 삿포로 S6,2023-07-29,2023-07-30,삿포로,호텔,8.0,3성급,304070
수이잔테이 클럽 조잔케이,2023-07-29,2023-07-30,삿포로,호텔,9.3,4성급,437643
삿포로 파크 호텔,2023-07-29,2023-07-30,삿포로,호텔,8.5,4성급,362688
호텔 라이브맥스 삿포로 에키마에,2023-07-29,2023-07-30,삿포로,호텔,6.5,2성급,160169
ANA 크라운 플라자 삿포로,2023-07-29,2023-07-30,삿포로,호텔,7.8,4성급,167595
호텔 비스타 삿포로 나카지마 코엔,2023-07-29,2023-07-30,삿포로,호텔,8.3,3성급,210981
호텔 JAL 시티 삿포로 나카지마 파크,2023-07-29,2023-07-30,삿포로,호텔,8.7,3성급,220435
뉴 오타니 인 삿포로,2023-07-29,2023-07-30,삿포로,호텔,7.7,3성급,201666
스마일 호텔 프리미엄 삿포로 스스키노,2023-07-29,2023-07-30,삿포로,호텔,8.2,3성급,209627
프레임 호텔 삿포로,2023-07-29,2023-07-30,삿포로,호텔,7.6,3성급,182151
호텔 라이브맥스 삿포로,2023-07-29,2023-07-30,삿포로,호텔,6.7,2성급,240556
수퍼 호텔 삿포로-수수키노,2023-07-29,2023-07-30,삿포로,호텔,평점없음,3성급,198103
호텔 라이브맥스 삿포로 스스키노,2023-07-29,2023-07-30,삿포로,호텔,7.8,2성급,230388
비즈니스 인 노르테,2023-07-29,2023-07-30,삿포로,호텔,7.5,3성급,187351
언윈드 호텔 & 바,2023-07-29,2023-07-30,삿포로,호텔,8.7,3성급,419878
호텔 베가스 (성인 전용),2023-07-29,2023-07-30,삿포로,호텔,4.6,2성급,149101
Odori Koen Hotel,2023-07-29,2023-07-30,삿포로,호텔,평점없음,3성급,1170177
APA 호텔 TKP 삿포로 에키키타 엑설런트,2023-07-29,2023-07-30,삿포로,호텔,7.5,3성급,210885
ANA 크라운 플라자 삿포로,2023-07-29,2023-07-30,삿포로,호텔,7.8,4성급,167595
호텔 비스타 삿포로 나카지마 코엔,2023-07-29,2023-07-30,삿포로,호텔,8.3,3성급,210981
호텔 JAL 시티 삿포로 나카지마 파크,2023-07-29,2023-07-30,삿포로,호텔,8.7,3성급,220435
뉴 오타니 인 삿포로,2023-07-29,2023-07-30,삿포로,호텔,7.7,3성급,201666
스마일 호텔 프리미엄 삿포로 스스키노,2023-07-29,2023-07-30,삿포로,호텔,8.2,3성급,209627
프레임 호텔 삿포로,2023-07-29,2023-07-30,삿포로,호텔,7.6,3성급,182151
호텔 라이브맥스 삿포로,2023-07-29,2023-07-30,삿포로,호텔,6.7,2성급,240556
수퍼 호텔 삿포로-수수키노,2023-07-29,2023-07-30,삿포로,호텔,평점없음,3성급,198103
호텔 라이브맥스 삿포로 스스키노,2023-07-29,2023-07-30,삿포로,호텔,7.8,2성급,230388
비즈니스 인 노르테,2023-07-29,2023-07-30,삿포로,호텔,7.5,3성급,187351
언윈드 호텔 & 바,2023-07-29,2023-07-30,삿포로,호텔,8.7,3성급,419878
호텔 베가스 (성인 전용),2023-07-29,2023-07-30,삿포로,호텔,4.6,2성급,149101
Odori Koen Hotel,2023-07-29,2023-07-30,삿포로,호텔,평점없음,3성급,1170177
APA 호텔 TKP 삿포로 에키키타 엑설런트,2023-07-29,2023-07-30,삿포로,호텔,7.5,3성급,210885
ANA 크라운 플라자 삿포로,2023-07-29,2023-07-30,삿포로,호텔,7.8,4성급,167595
호텔 비스타 삿포로 나카지마 코엔,2023-07-29,2023-07-30,삿포로,호텔,8.3,3성급,210981
호텔 JAL 시티 삿포로 나카지마 파크,2023-07-29,2023-07-30,삿포로,호텔,8.7,3성급,220435
뉴 오타니 인 삿포로,2023-07-29,2023-07-30,삿포로,호텔,7.7,3성급,201666
스마일 호텔 프리미엄 삿포로 스스키노,2023-07-29,2023-07-30,삿포로,호텔,8.2,3성급,209627
프레임 호텔 삿포로,2023-07-29,2023-07-30,삿포로,호텔,7.6,3성급,182151
호텔 라이브맥스 삿포로,2023-07-29,2023-07-30,삿포로,호텔,6.7,2성급,240556
수퍼 호텔 삿포로-수수키노,2023-07-29,2023-07-30,삿포로,호텔,평점없음,3성급,198103
호텔 라이브맥스 삿포로 스스키노,2023-07-29,2023-07-30,삿포로,호텔,7.8,2성급,230388
비즈니스 인 노르테,2023-07-29,2023-07-30,삿포로,호텔,7.5,3성급,187351
언윈드 호텔 & 바,2023-07-29,2023-07-30,삿포로,호텔,8.7,3성급,419878
호텔 베가스 (성인 전용),2023-07-29,2023-07-30,삿포로,호텔,4.6,2성급,149101
Odori Koen Hotel,2023-07-29,2023-07-30,삿포로,호텔,평점없음,3성급,1170177
APA 호텔 TKP 삿포로 에키키타 엑설런트,2023-07-29,2023-07-30,삿포로,호텔,7.5,3성급,210885
게이오 플라자 호텔 삿포로,2023-07-30,2023-07-31,삿포로,호텔,8.6,4성급,189952
라젠트 스테이 삿포로 오도리 홋카이도,2023-07-30,2023-07-31,삿포로,호텔,8.7,3성급,151234
더 놋 삿포로,2023-07-30,2023-07-31,삿포로,호텔,8.7,3성급,125157
호텔 그레이스리 삿포로,2023-07-30,2023-07-31,삿포로,호텔,8.1,3성급,96193
JR 타워 호텔 닛코 삿포로,2023-07-30,2023-07-31,삿포로,호텔,8.8,4성급,167813
삿포로 그랜드 호텔,2023-07-30,2023-07-31,삿포로,호텔,8.3,4성급,176003
로이톤 삿포로 호텔,2023-07-30,2023-07-31,삿포로,호텔,8.0,4성급,126736
호텔 포르자 삿포르 스테이션,2023-07-30,2023-07-31,삿포로,호텔,9.3,3성급,143725
베스트 웨스턴 삿포로 오도리-코엔,2023-07-30,2023-07-31,삿포로,호텔,8.5,3성급,124472
호텔 마이스테이스 삿포로 스테이션,2023-07-30,2023-07-31,삿포로,호텔,8.1,3성급,111866
네스트 호텔 삿포로 에키마에,2023-07-30,2023-07-31,삿포로,호텔,7.0,3성급,122953
미쓰이 가든 호텔 삿포로 웨스트,2023-07-30,2023-07-31,삿포로,호텔,8.8,3성급,198084
란도르 레지덴셜 호텔 삿포로 스위트,2023-07-30,2023-07-31,삿포로,호텔,8.5,3성급,193655
JR 이스트 호텔 멧츠 삿포로,2023-07-30,2023-07-31,삿포로,호텔,8.9,3성급,153189
호텔 몬토레 에델호프 삿포로,2023-07-30,2023-07-31,삿포로,호텔,8.2,4성급,131155
프리미어 호텔 나카지마 파크 삿포로,2023-07-30,2023-07-31,삿포로,호텔,8.2,4성급,124821
퀸테사 호텔 삿포로 스스키노,2023-07-30,2023-07-31,삿포로,호텔,8.4,3성급,105935
카락사 호텔 삿포로,2023-07-30,2023-07-31,삿포로,호텔,8.7,3성급,209114
삿포로 엑셀 호텔 도큐,2023-07-30,2023-07-31,삿포로,호텔,8.4,4성급,88169
삿포로 뷰 호텔 우도리 코우엔,2023-07-30,2023-07-31,삿포로,호텔,8.1,4성급,120737
게이오 프렐리아 호텔 삿포로,2023-07-30,2023-07-31,삿포로,호텔,8.8,3성급,185703
크로스 호텔 삿포로,2023-07-30,2023-07-31,삿포로,호텔,8.6,4성급,180257
도미인 프리미엄 삿포로,2023-07-30,2023-07-31,삿포로,호텔,8.3,3성급,92442
피노 호텔 삿포로 오도리,2023-07-30,2023-07-31,삿포로,호텔,8.4,2성급,116270
호텔 WBF 삿포로 주오,2023-07-30,2023-07-31,삿포로,호텔,8.4,3성급,146784
미츠이 가든 호텔 삿포로,2023-07-30,2023-07-31,삿포로,호텔,8.2,3성급,153897
리치먼드 호텔 삿포로 오도리,2023-07-30,2023-07-31,삿포로,호텔,8.2,3성급,103293
호텔 마이스테이스 삿포로 아스펜,2023-07-30,2023-07-31,삿포로,호텔,8.3,4성급,136334
베셀 호텔 캄파나 스스키노,2023-07-30,2023-07-31,삿포로,호텔,9.1,3성급,116693
호텔 에미시아 삿포로,2023-07-30,2023-07-31,삿포로,호텔,8.1,4성급,137171
호텔 마이스테이스 프리미어 삿포로 파크,2023-07-30,2023-07-31,삿포로,호텔,8.1,4성급,120582
쇼게츠 그랜드 호텔,2023-07-30,2023-07-31,삿포로,호텔,8.7,4성급,272339
컴포트 호텔 삿포로 스스키노,2023-07-30,2023-07-31,삿포로,호텔,8.6,2성급,106592
호텔 윙 인터내셔널 삿포로 스스키노,2023-07-30,2023-07-31,삿포로,호텔,8.5,3성급,173210
텐자 호텔 & 스카이스파 앳 삿포로 센트럴,2023-07-30,2023-07-31,삿포로,호텔,8.5,3성급,119451
호텔 네츠 삿포로,2023-07-30,2023-07-31,삿포로,호텔,8.6,3성급,70677
오쿠조잔케이 온센 카쇼 교엔,2023-07-30,2023-07-31,삿포로,호텔,9.3,4성급,679514
이비스 스타일스 삿포로,2023-07-30,2023-07-31,삿포로,호텔,8.7,3성급,150736
APA 호텔 & 리조트 삿포로,2023-07-30,2023-07-31,삿포로,호텔,7.9,3성급,42703
퀸테사 호텔 삿포로,2023-07-30,2023-07-31,삿포로,호텔,8.5,3성급,174055
호텔 마이스테이스 삿포로 스스키노,2023-07-30,2023-07-31,삿포로,호텔,8.3,3성급,84671
센추리 로얄 호텔 삿포로,2023-07-30,2023-07-31,삿포로,호텔,8.0,4성급,181381
다이와 로이넷 호텔 삿포로-스스키노,2023-07-30,2023-07-31,삿포로,호텔,8.4,3성급,79660
