호텔명,입실,퇴실,지역,숙박유형,별점,등급,가격
벨켄 호텔 도쿄,2023-09-03,2023-09-04,도쿄,호텔,8.2,3성급,51440
더 페닌슐라 도쿄,2023-09-03,2023-09-04,도쿄,호텔,9.2,5성급,945244
솔라리아 니시테츠 호텔 긴자,2023-09-03,2023-09-04,도쿄,호텔,8.6,3성급,90797
그랜드 프린스 호텔 신 다카나와,2023-09-03,2023-09-04,도쿄,호텔,8.2,4성급,163483
리치몬드 호텔 프리미어 도쿄 오시아게,2023-09-03,2023-09-04,도쿄,호텔,8.7,3성급,115031
온야도 노노 아사쿠사 핫 스프링,2023-09-03,2023-09-04,도쿄,호텔,8.9,3성급,95352
시바 파크 호텔,2023-09-03,2023-09-04,도쿄,호텔,8.6,3성급,113009
긴자 그랜드 호텔,2023-09-03,2023-09-04,도쿄,호텔,7.6,3성급,75179
JR 큐슈 호텔 블로섬 신주쿠,2023-09-03,2023-09-04,도쿄,호텔,8.7,4성급,196161
라젠트 호텔 신주쿠 가부키초,2023-09-03,2023-09-04,도쿄,호텔,8.4,3성급,91568
토세이 호텔 코코네 우에노,2023-09-03,2023-09-04,도쿄,호텔,8.5,3성급,66207
소세쓰 프레사 인 긴자 산초마에,2023-09-03,2023-09-04,도쿄,호텔,8.2,3성급,92883
도미 인 프리미엄 시부야-진구마에,2023-09-03,2023-09-04,도쿄,호텔,8.3,3성급,104758
소테츠 프레사 인 히가시 신주쿠,2023-09-03,2023-09-04,도쿄,호텔,8.2,3성급,75662
호텔 더 셀레스틴 긴자,2023-09-03,2023-09-04,도쿄,호텔,9.0,4성급,218060
호텔 마이스테이스 우에노 이리야구치,2023-09-03,2023-09-04,도쿄,호텔,7.5,3성급,60114
다이와 로이넷 호텔 도쿄 쿄바시,2023-09-03,2023-09-04,도쿄,호텔,8.7,4성급,128117
APA 호텔 게이세이 우에노 에키마에,2023-09-03,2023-09-04,도쿄,호텔,7.9,3성급,64124
힐튼 도쿄 베이,2023-09-03,2023-09-04,도쿄,호텔,8.4,4성급,188986
호텔 크라운 힐스 우에노 프리미어,2023-09-03,2023-09-04,도쿄,호텔,8.2,3성급,81979
시부야 도큐 레이 호텔,2023-09-03,2023-09-04,도쿄,호텔,8.1,3성급,125493
메이테츠 인 하마마츠초,2023-09-03,2023-09-04,도쿄,호텔,8.2,3성급,67381
도미인 프리미엄 도쿄 고덴마초,2023-09-03,2023-09-04,도쿄,호텔,8.8,3성급,80763
카락사 호텔 프리미어 도쿄 긴자,2023-09-03,2023-09-04,도쿄,호텔,9.1,4성급,290667
더 로열 파크 캔버스 - 긴자 8,2023-09-03,2023-09-04,도쿄,호텔,8.7,3성급,166389
펄 호텔 신주쿠 아케보노바시,2023-09-03,2023-09-04,도쿄,호텔,8.1,3성급,55784
미쓰이 가든 호텔 긴자 고초메,2023-09-03,2023-09-04,도쿄,호텔,8.7,4성급,190607
렘 도쿄 교바시,2023-09-03,2023-09-04,도쿄,호텔,8.6,3성급,116858
시부야 호텔 엔,2023-09-03,2023-09-04,도쿄,호텔,7.8,3성급,195194
인터컨티넨탈 도쿄 베이,2023-09-03,2023-09-04,도쿄,호텔,8.5,5성급,344719
우라야스 브라이튼 호텔 도쿄베이,2023-09-03,2023-09-04,도쿄,호텔,8.6,4성급,132216
아고라 긴자,2023-09-03,2023-09-04,도쿄,호텔,8.7,4성급,163262
호텔 무스 긴자 메이테쓰,2023-09-03,2023-09-04,도쿄,호텔,8.5,3성급,110174
신주쿠 워싱턴 호텔 도쿄 메인,2023-09-04,2023-09-05,도쿄,호텔,7.4,3성급,76860
호텔 그레이스리 신주쿠,2023-09-04,2023-09-05,도쿄,호텔,8.6,4성급,122085
호텔 그레이스리 긴자,2023-09-04,2023-09-05,도쿄,호텔,8.2,4성급,79687
포 시즌스 호텔 도쿄 앳 오테마치,2023-09-04,2023-09-05,도쿄,호텔,9.0,5성급,1002406
게이오 플라자 호텔 도쿄,2023-09-04,2023-09-05,도쿄,호텔,8.4,4성급,214470
온센 료칸 유엔 신주쿠,2023-09-04,2023-09-05,도쿄,호텔,8.6,3성급,143619
파크 하얏트 도쿄,2023-09-04,2023-09-05,도쿄,호텔,9.1,5성급,916258
더 아오야마 그랜드 호텔,2023-09-04,2023-09-05,도쿄,호텔,9.1,4성급,401297
호텔 알라만다 아오야마 도쿄,2023-09-04,2023-09-05,도쿄,호텔,8.5,5성급,198634
토부 호텔 레반트 도쿄,2023-09-04,2023-09-05,도쿄,호텔,8.8,4성급,89377
임페리얼 호텔 도쿄,2023-09-04,2023-09-05,도쿄,호텔,9.0,5성급,306346
JR-이스트 호텔 메츠 시부야,2023-09-04,2023-09-05,도쿄,호텔,8.4,3성급,170019
도쿄 프린스 호텔,2023-09-04,2023-09-05,도쿄,호텔,8.5,4성급,120991
쉐라톤 그랜드 도쿄 베이 호텔,2023-09-04,2023-09-05,도쿄,호텔,8.0,5성급,329339
하얏트 센트릭 긴자 도쿄,2023-09-04,2023-09-05,도쿄,호텔,8.8,4성급,1003140
다이이치 호텔 도쿄,2023-09-04,2023-09-05,도쿄,호텔,8.8,4성급,213227
신주쿠 그란벨 호텔,2023-09-04,2023-09-05,도쿄,호텔,7.9,4성급,81110
렘 롯폰기,2023-09-04,2023-09-05,도쿄,호텔,8.6,3성급,72276
시부야 토부 호텔,2023-09-04,2023-09-05,도쿄,호텔,8.0,3성급,83119
세를리안 타워 도큐 호텔 아 팬 퍼시픽 파트너 호텔,2023-09-04,2023-09-05,도쿄,호텔,8.7,5성급,297564
더 스퀘어 호텔 긴자,2023-09-04,2023-09-05,도쿄,호텔,8.4,3성급,129156
오다큐 호텔 센츄리 서던 타워 호텔,2023-09-04,2023-09-05,도쿄,호텔,8.8,4성급,143799
시부야 엑셀 호텔 도큐,2023-09-04,2023-09-05,도쿄,호텔,8.5,4성급,180231
호텔 진잔소 도쿄,2023-09-04,2023-09-05,도쿄,호텔,9.2,5성급,269389
미츠이 가든 호텔 시오도메 이탈리아가이,2023-09-04,2023-09-05,도쿄,호텔,8.4,3성급,105717
게이세이 리치먼드 호텔 도쿄 몬젠나카초,2023-09-04,2023-09-05,도쿄,호텔,8.8,3성급,84003
아키하바라 워싱턴 호텔,2023-09-04,2023-09-05,도쿄,호텔,8.3,3성급,68734
시퀀스 미야시타 파크/ 시부야,2023-09-04,2023-09-05,도쿄,호텔,8.4,4성급,140005
선샤인 시티 프린스 호텔 이케부쿠로,2023-09-04,2023-09-05,도쿄,호텔,8.2,4성급,93543
호텔 빌라 폰테누 그랜드 도쿄-시오도메,2023-09-04,2023-09-05,도쿄,호텔,8.2,3성급,74841
다이이치 인 이케부쿠로,2023-09-04,2023-09-05,도쿄,호텔,7.8,3성급,45518
도큐스테이 신주쿠,2023-09-04,2023-09-05,도쿄,호텔,8.5,3성급,103541
E 호텔 히가시 신주쿠,2023-09-04,2023-09-05,도쿄,호텔,7.4,3성급,54857
신주쿠 프린스 호텔,2023-09-04,2023-09-05,도쿄,호텔,7.9,3성급,145247
호텔 메트로폴리탄 도쿄 이케부쿠로,2023-09-04,2023-09-05,도쿄,호텔,8.6,4성급,104966
호텔 몬토레 긴자,2023-09-04,2023-09-05,도쿄,호텔,8.2,4성급,93226
시타딘 센트럴 신주쿠 도쿄,2023-09-04,2023-09-05,도쿄,호텔,8.1,3성급,138349
호텔 선루트 플라자 신주쿠,2023-09-04,2023-09-05,도쿄,호텔,8.3,3성급,129740
더 프린스 파크 타워 도쿄,2023-09-04,2023-09-05,도쿄,호텔,8.9,5성급,236072
다이와 로이넷 호텔 니시-신주쿠,2023-09-04,2023-09-05,도쿄,호텔,8.9,3성급,125223
도쿄 베이 아리아케 워싱턴 호텔,2023-09-04,2023-09-05,도쿄,호텔,7.6,3성급,47947
시나가와 프린스 호텔,2023-09-04,2023-09-05,도쿄,호텔,8.0,3성급,129527
시부야 스트림 엑셀 호텔 도큐,2023-09-04,2023-09-05,도쿄,호텔,8.8,4성급,275348
베스트 웨스턴 호텔 피노 도쿄 아카사카,2023-09-04,2023-09-05,도쿄,호텔,8.2,3성급,101195
후타코다마가와 엑셀 호텔 도큐,2023-09-04,2023-09-05,도쿄,호텔,8.1,3성급,80361
게이오 프레소 인 하마마쓰초,2023-09-04,2023-09-05,도쿄,호텔,8.2,3성급,64341
그랜드 닛코 도쿄 다이바,2023-09-04,2023-09-05,도쿄,호텔,8.8,4성급,128297
도쿄 돔 호텔,2023-09-04,2023-09-05,도쿄,호텔,8.6,4성급,94640
도미인 아키하바라,2023-09-04,2023-09-05,도쿄,호텔,8.4,3성급,83432
수퍼 호텔 프리미어 긴자,2023-09-04,2023-09-05,도쿄,호텔,8.5,3성급,117209
도큐스테이 긴자,2023-09-04,2023-09-05,도쿄,호텔,8.5,3성급,107646
호텔 뉴 오타니 도쿄 더 메인,2023-09-04,2023-09-05,도쿄,호텔,8.5,5성급,220425
소테츠 프레사 인 긴자 나나초메,2023-09-04,2023-09-05,도쿄,호텔,8.2,3성급,80776
베스포크 호텔 신주쿠,2023-09-04,2023-09-05,도쿄,호텔,8.6,3성급,161687
칸데오 호텔 도쿄 신바시,2023-09-04,2023-09-05,도쿄,호텔,8.1,4성급,131759
노가 호텔 우에노,2023-09-04,2023-09-05,도쿄,호텔,8.9,4성급,166787
미마루 도쿄 아사쿠사 스테이션,2023-09-04,2023-09-05,도쿄,호텔,6.6,4성급,385083
호텔 윙 인터네셔널 프리미엄 시부야,2023-09-04,2023-09-05,도쿄,호텔,8.2,3성급,111226
ANA 인터컨티넨탈 도쿄,2023-09-04,2023-09-05,도쿄,호텔,8.1,5성급,302626
소테츠 프레사 인 도쿄-쿄바시,2023-09-04,2023-09-05,도쿄,호텔,7.8,3성급,79676
센츄리온 호텔 우에노,2023-09-04,2023-09-05,도쿄,호텔,7.3,3성급,64315
도큐스테이 시부야 신미나미구치,2023-09-04,2023-09-05,도쿄,호텔,7.9,3성급,131601
힐튼 도쿄 오다이바,2023-09-04,2023-09-05,도쿄,호텔,8.3,5성급,250813
소테츠 프레사 인 도쿄 타마치,2023-09-04,2023-09-05,도쿄,호텔,8.1,3성급,60147
다이와 로이넷 호텔 도쿄 아리아케,2023-09-04,2023-09-05,도쿄,호텔,8.8,3성급,67502
도미인 우에노 오카치마치,2023-09-04,2023-09-05,도쿄,호텔,8.3,3성급,80734
호텔 메트로폴리탄 에드몬트 도쿄,2023-09-04,2023-09-05,도쿄,호텔,8.6,4성급,106265
벨켄 호텔 도쿄,2023-09-04,2023-09-05,도쿄,호텔,8.2,3성급,50257
더 페닌슐라 도쿄,2023-09-04,2023-09-05,도쿄,호텔,9.2,5성급,945244
솔라리아 니시테츠 호텔 긴자,2023-09-04,2023-09-05,도쿄,호텔,8.6,3성급,113685
그랜드 프린스 호텔 신 다카나와,2023-09-04,2023-09-05,도쿄,호텔,8.2,4성급,163483
리치몬드 호텔 프리미어 도쿄 오시아게,2023-09-04,2023-09-05,도쿄,호텔,8.7,3성급,117292
온야도 노노 아사쿠사 핫 스프링,2023-09-04,2023-09-05,도쿄,호텔,8.9,3성급,97556
시바 파크 호텔,2023-09-04,2023-09-05,도쿄,호텔,8.6,3성급,153725
긴자 그랜드 호텔,2023-09-04,2023-09-05,도쿄,호텔,7.6,3성급,81241
JR 큐슈 호텔 블로섬 신주쿠,2023-09-04,2023-09-05,도쿄,호텔,8.7,4성급,191653
라젠트 호텔 신주쿠 가부키초,2023-09-04,2023-09-05,도쿄,호텔,8.4,3성급,100177
토세이 호텔 코코네 우에노,2023-09-04,2023-09-05,도쿄,호텔,8.5,3성급,64649
소세쓰 프레사 인 긴자 산초마에,2023-09-04,2023-09-05,도쿄,호텔,8.2,3성급,96100
도미 인 프리미엄 시부야-진구마에,2023-09-04,2023-09-05,도쿄,호텔,8.3,3성급,110422
소테츠 프레사 인 히가시 신주쿠,2023-09-04,2023-09-05,도쿄,호텔,8.2,3성급,73972
호텔 더 셀레스틴 긴자,2023-09-04,2023-09-05,도쿄,호텔,9.0,4성급,213932
호텔 마이스테이스 우에노 이리야구치,2023-09-04,2023-09-05,도쿄,호텔,7.5,3성급,50864
다이와 로이넷 호텔 도쿄 쿄바시,2023-09-04,2023-09-05,도쿄,호텔,8.7,4성급,132978
APA 호텔 게이세이 우에노 에키마에,2023-09-04,2023-09-05,도쿄,호텔,7.9,3성급,65768
힐튼 도쿄 베이,2023-09-04,2023-09-05,도쿄,호텔,8.4,4성급,269454
호텔 크라운 힐스 우에노 프리미어,2023-09-04,2023-09-05,도쿄,호텔,8.2,3성급,94497
시부야 도큐 레이 호텔,2023-09-04,2023-09-05,도쿄,호텔,8.1,3성급,123653
메이테츠 인 하마마츠초,2023-09-04,2023-09-05,도쿄,호텔,8.2,3성급,76225
도미인 프리미엄 도쿄 고덴마초,2023-09-04,2023-09-05,도쿄,호텔,8.8,3성급,80763
카락사 호텔 프리미어 도쿄 긴자,2023-09-04,2023-09-05,도쿄,호텔,9.1,4성급,279734
더 로열 파크 캔버스 - 긴자 8,2023-09-04,2023-09-05,도쿄,호텔,8.7,3성급,166341
펄 호텔 신주쿠 아케보노바시,2023-09-04,2023-09-05,도쿄,호텔,8.1,3성급,55915
미쓰이 가든 호텔 긴자 고초메,2023-09-04,2023-09-05,도쿄,호텔,8.7,4성급,188284
렘 도쿄 교바시,2023-09-04,2023-09-05,도쿄,호텔,8.6,3성급,116891
시부야 호텔 엔,2023-09-04,2023-09-05,도쿄,호텔,7.8,3성급,142783
인터컨티넨탈 도쿄 베이,2023-09-04,2023-09-05,도쿄,호텔,8.5,5성급,344719
우라야스 브라이튼 호텔 도쿄베이,2023-09-04,2023-09-05,도쿄,호텔,8.6,4성급,165907
아고라 긴자,2023-09-04,2023-09-05,도쿄,호텔,8.7,4성급,154728
호텔 무스 긴자 메이테쓰,2023-09-04,2023-09-05,도쿄,호텔,8.5,3성급,101416
신주쿠 워싱턴 호텔 도쿄 메인,2023-09-05,2023-09-06,도쿄,호텔,7.4,3성급,86229
호텔 그레이스리 신주쿠,2023-09-05,2023-09-06,도쿄,호텔,8.6,4성급,134051
호텔 그레이스리 긴자,2023-09-05,2023-09-06,도쿄,호텔,8.2,4성급,96734
포 시즌스 호텔 도쿄 앳 오테마치,2023-09-05,2023-09-06,도쿄,호텔,9.0,5성급,1054820
게이오 플라자 호텔 도쿄,2023-09-05,2023-09-06,도쿄,호텔,8.4,4성급,214470
온센 료칸 유엔 신주쿠,2023-09-05,2023-09-06,도쿄,호텔,8.6,3성급,122440
파크 하얏트 도쿄,2023-09-05,2023-09-06,도쿄,호텔,9.1,5성급,916258
더 아오야마 그랜드 호텔,2023-09-05,2023-09-06,도쿄,호텔,9.1,4성급,445881
호텔 알라만다 아오야마 도쿄,2023-09-05,2023-09-06,도쿄,호텔,8.5,5성급,198634
토부 호텔 레반트 도쿄,2023-09-05,2023-09-06,도쿄,호텔,8.8,4성급,135512
임페리얼 호텔 도쿄,2023-09-05,2023-09-06,도쿄,호텔,9.0,5성급,243826
JR-이스트 호텔 메츠 시부야,2023-09-05,2023-09-06,도쿄,호텔,8.4,3성급,170019
도쿄 프린스 호텔,2023-09-05,2023-09-06,도쿄,호텔,8.5,4성급,120991
쉐라톤 그랜드 도쿄 베이 호텔,2023-09-05,2023-09-06,도쿄,호텔,8.0,5성급,222955
하얏트 센트릭 긴자 도쿄,2023-09-05,2023-09-06,도쿄,호텔,8.8,4성급,1053718
다이이치 호텔 도쿄,2023-09-05,2023-09-06,도쿄,호텔,8.8,4성급,226155
신주쿠 그란벨 호텔,2023-09-05,2023-09-06,도쿄,호텔,7.9,4성급,66411
렘 롯폰기,2023-09-05,2023-09-06,도쿄,호텔,8.6,3성급,86329
시부야 토부 호텔,2023-09-05,2023-09-06,도쿄,호텔,8.0,3성급,53323
세를리안 타워 도큐 호텔 아 팬 퍼시픽 파트너 호텔,2023-09-05,2023-09-06,도쿄,호텔,8.7,5성급,338370
더 스퀘어 호텔 긴자,2023-09-05,2023-09-06,도쿄,호텔,8.4,3성급,132025
오다큐 호텔 센츄리 서던 타워 호텔,2023-09-05,2023-09-06,도쿄,호텔,8.8,4성급,149460
시부야 엑셀 호텔 도큐,2023-09-05,2023-09-06,도쿄,호텔,8.5,4성급,176041
호텔 진잔소 도쿄,2023-09-05,2023-09-06,도쿄,호텔,9.2,5성급,339880
미츠이 가든 호텔 시오도메 이탈리아가이,2023-09-05,2023-09-06,도쿄,호텔,8.4,3성급,104735
게이세이 리치먼드 호텔 도쿄 몬젠나카초,2023-09-05,2023-09-06,도쿄,호텔,8.8,3성급,90517
아키하바라 워싱턴 호텔,2023-09-05,2023-09-06,도쿄,호텔,8.3,3성급,66902
시퀀스 미야시타 파크/ 시부야,2023-09-05,2023-09-06,도쿄,호텔,8.4,4성급,142999
선샤인 시티 프린스 호텔 이케부쿠로,2023-09-05,2023-09-06,도쿄,호텔,8.2,4성급,92403
호텔 빌라 폰테누 그랜드 도쿄-시오도메,2023-09-05,2023-09-06,도쿄,호텔,8.2,3성급,91091
다이이치 인 이케부쿠로,2023-09-05,2023-09-06,도쿄,호텔,7.8,3성급,54090
도큐스테이 신주쿠,2023-09-05,2023-09-06,도쿄,호텔,8.5,3성급,109304
E 호텔 히가시 신주쿠,2023-09-05,2023-09-06,도쿄,호텔,7.4,3성급,77162
신주쿠 프린스 호텔,2023-09-05,2023-09-06,도쿄,호텔,7.9,3성급,145247
호텔 메트로폴리탄 도쿄 이케부쿠로,2023-09-05,2023-09-06,도쿄,호텔,8.6,4성급,117080
호텔 몬토레 긴자,2023-09-05,2023-09-06,도쿄,호텔,8.2,4성급,104585
시타딘 센트럴 신주쿠 도쿄,2023-09-05,2023-09-06,도쿄,호텔,8.1,3성급,138349
호텔 선루트 플라자 신주쿠,2023-09-05,2023-09-06,도쿄,호텔,8.3,3성급,96979
더 프린스 파크 타워 도쿄,2023-09-05,2023-09-06,도쿄,호텔,8.9,5성급,218995
다이와 로이넷 호텔 니시-신주쿠,2023-09-05,2023-09-06,도쿄,호텔,8.9,3성급,122312
도쿄 베이 아리아케 워싱턴 호텔,2023-09-05,2023-09-06,도쿄,호텔,7.6,3성급,54643
시나가와 프린스 호텔,2023-09-05,2023-09-06,도쿄,호텔,8.0,3성급,135998
시부야 스트림 엑셀 호텔 도큐,2023-09-05,2023-09-06,도쿄,호텔,8.8,4성급,305456
베스트 웨스턴 호텔 피노 도쿄 아카사카,2023-09-05,2023-09-06,도쿄,호텔,8.2,3성급,106132
후타코다마가와 엑셀 호텔 도큐,2023-09-05,2023-09-06,도쿄,호텔,8.1,3성급,76215
게이오 프레소 인 하마마쓰초,2023-09-05,2023-09-06,도쿄,호텔,8.2,3성급,73763
그랜드 닛코 도쿄 다이바,2023-09-05,2023-09-06,도쿄,호텔,8.8,4성급,142440
도쿄 돔 호텔,2023-09-05,2023-09-06,도쿄,호텔,8.6,4성급,100842
도미인 아키하바라,2023-09-05,2023-09-06,도쿄,호텔,8.4,3성급,91973
수퍼 호텔 프리미어 긴자,2023-09-05,2023-09-06,도쿄,호텔,8.5,3성급,115744
도큐스테이 긴자,2023-09-05,2023-09-06,도쿄,호텔,8.5,3성급,119187
호텔 뉴 오타니 도쿄 더 메인,2023-09-05,2023-09-06,도쿄,호텔,8.5,5성급,220425
소테츠 프레사 인 긴자 나나초메,2023-09-05,2023-09-06,도쿄,호텔,8.2,3성급,83670
베스포크 호텔 신주쿠,2023-09-05,2023-09-06,도쿄,호텔,8.6,3성급,161734
칸데오 호텔 도쿄 신바시,2023-09-05,2023-09-06,도쿄,호텔,8.1,4성급,146825
노가 호텔 우에노,2023-09-05,2023-09-06,도쿄,호텔,8.9,4성급,166015
미마루 도쿄 아사쿠사 스테이션,2023-09-05,2023-09-06,도쿄,호텔,6.6,4성급,368732
호텔 윙 인터네셔널 프리미엄 시부야,2023-09-05,2023-09-06,도쿄,호텔,8.2,3성급,118550
ANA 인터컨티넨탈 도쿄,2023-09-05,2023-09-06,도쿄,호텔,8.1,5성급,302626
소테츠 프레사 인 도쿄-쿄바시,2023-09-05,2023-09-06,도쿄,호텔,7.8,3성급,79676
센츄리온 호텔 우에노,2023-09-05,2023-09-06,도쿄,호텔,7.3,3성급,65958
도큐스테이 시부야 신미나미구치,2023-09-05,2023-09-06,도쿄,호텔,7.9,3성급,121048
힐튼 도쿄 오다이바,2023-09-05,2023-09-06,도쿄,호텔,8.3,5성급,250813
소테츠 프레사 인 도쿄 타마치,2023-09-05,2023-09-06,도쿄,호텔,8.1,3성급,61493
다이와 로이넷 호텔 도쿄 아리아케,2023-09-05,2023-09-06,도쿄,호텔,8.8,3성급,91317
도미인 우에노 오카치마치,2023-09-05,2023-09-06,도쿄,호텔,8.3,3성급,76941
호텔 메트로폴리탄 에드몬트 도쿄,2023-09-05,2023-09-06,도쿄,호텔,8.6,4성급,119514
벨켄 호텔 도쿄,2023-09-05,2023-09-06,도쿄,호텔,8.2,3성급,54236
더 페닌슐라 도쿄,2023-09-05,2023-09-06,도쿄,호텔,9.2,5성급,945244
솔라리아 니시테츠 호텔 긴자,2023-09-05,2023-09-06,도쿄,호텔,8.6,3성급,163588
그랜드 프린스 호텔 신 다카나와,2023-09-05,2023-09-06,도쿄,호텔,8.2,4성급,163483
리치몬드 호텔 프리미어 도쿄 오시아게,2023-09-05,2023-09-06,도쿄,호텔,8.7,3성급,121577
온야도 노노 아사쿠사 핫 스프링,2023-09-05,2023-09-06,도쿄,호텔,8.9,3성급,120082
시바 파크 호텔,2023-09-05,2023-09-06,도쿄,호텔,8.6,3성급,132879
긴자 그랜드 호텔,2023-09-05,2023-09-06,도쿄,호텔,7.6,3성급,89275
JR 큐슈 호텔 블로섬 신주쿠,2023-09-05,2023-09-06,도쿄,호텔,8.7,4성급,303651
라젠트 호텔 신주쿠 가부키초,2023-09-05,2023-09-06,도쿄,호텔,8.4,3성급,88303
토세이 호텔 코코네 우에노,2023-09-05,2023-09-06,도쿄,호텔,8.5,3성급,73652
소세쓰 프레사 인 긴자 산초마에,2023-09-05,2023-09-06,도쿄,호텔,8.2,3성급,103811
도미 인 프리미엄 시부야-진구마에,2023-09-05,2023-09-06,도쿄,호텔,8.3,3성급,110457
소테츠 프레사 인 히가시 신주쿠,2023-09-05,2023-09-06,도쿄,호텔,8.2,3성급,77267
호텔 더 셀레스틴 긴자,2023-09-05,2023-09-06,도쿄,호텔,9.0,4성급,232107
호텔 마이스테이스 우에노 이리야구치,2023-09-05,2023-09-06,도쿄,호텔,7.5,3성급,50864
다이와 로이넷 호텔 도쿄 쿄바시,2023-09-05,2023-09-06,도쿄,호텔,8.7,4성급,136060
APA 호텔 게이세이 우에노 에키마에,2023-09-05,2023-09-06,도쿄,호텔,7.9,3성급,64124
힐튼 도쿄 베이,2023-09-05,2023-09-06,도쿄,호텔,8.4,4성급,292069
호텔 크라운 힐스 우에노 프리미어,2023-09-05,2023-09-06,도쿄,호텔,8.2,3성급,96488
시부야 도큐 레이 호텔,2023-09-05,2023-09-06,도쿄,호텔,8.1,3성급,127402
메이테츠 인 하마마츠초,2023-09-05,2023-09-06,도쿄,호텔,8.2,3성급,87114
도미인 프리미엄 도쿄 고덴마초,2023-09-05,2023-09-06,도쿄,호텔,8.8,3성급,93188
카락사 호텔 프리미어 도쿄 긴자,2023-09-05,2023-09-06,도쿄,호텔,9.1,4성급,286025
더 로열 파크 캔버스 - 긴자 8,2023-09-05,2023-09-06,도쿄,호텔,8.7,3성급,166389
펄 호텔 신주쿠 아케보노바시,2023-09-05,2023-09-06,도쿄,호텔,8.1,3성급,56980
미쓰이 가든 호텔 긴자 고초메,2023-09-05,2023-09-06,도쿄,호텔,8.7,4성급,190607
