호텔명,입실,퇴실,지역,숙박유형,별점,등급,가격
그랜드 프린스 호텔 신 다카나와,2023-07-27,2023-07-28,도쿄,호텔,8.2,4성급,191663
리치몬드 호텔 프리미어 도쿄 오시아게,2023-07-27,2023-07-28,도쿄,호텔,8.7,3성급,123159
온야도 노노 아사쿠사 핫 스프링,2023-07-27,2023-07-28,도쿄,호텔,8.9,3성급,106768
시바 파크 호텔,2023-07-27,2023-07-28,도쿄,호텔,8.6,3성급,176490
긴자 그랜드 호텔,2023-07-27,2023-07-28,도쿄,호텔,7.6,3성급,103372
JR 큐슈 호텔 블로섬 신주쿠,2023-07-27,2023-07-28,도쿄,호텔,8.7,4성급,265474
라젠트 호텔 신주쿠 가부키초,2023-07-27,2023-07-28,도쿄,호텔,8.4,3성급,75131
토세이 호텔 코코네 우에노,2023-07-27,2023-07-28,도쿄,호텔,8.5,3성급,111288
소세쓰 프레사 인 긴자 산초마에,2023-07-27,2023-07-28,도쿄,호텔,8.2,3성급,131332
도미 인 프리미엄 시부야-진구마에,2023-07-27,2023-07-28,도쿄,호텔,8.3,3성급,152672
소테츠 프레사 인 히가시 신주쿠,2023-07-27,2023-07-28,도쿄,호텔,8.2,3성급,98802
호텔 더 셀레스틴 긴자,2023-07-27,2023-07-28,도쿄,호텔,9.0,4성급,338735
호텔 마이스테이스 우에노 이리야구치,2023-07-27,2023-07-28,도쿄,호텔,7.5,3성급,75377
다이와 로이넷 호텔 도쿄 쿄바시,2023-07-27,2023-07-28,도쿄,호텔,8.7,4성급,176089
APA 호텔 게이세이 우에노 에키마에,2023-07-27,2023-07-28,도쿄,호텔,7.9,3성급,84623
힐튼 도쿄 베이,2023-07-27,2023-07-28,도쿄,호텔,8.4,4성급,298399
호텔 크라운 힐스 우에노 프리미어,2023-07-27,2023-07-28,도쿄,호텔,8.2,3성급,101566
시부야 도큐 레이 호텔,2023-07-27,2023-07-28,도쿄,호텔,8.1,3성급,236128
메이테츠 인 하마마츠초,2023-07-27,2023-07-28,도쿄,호텔,8.2,3성급,109131
도미인 프리미엄 도쿄 고덴마초,2023-07-27,2023-07-28,도쿄,호텔,8.8,3성급,132421
카락사 호텔 프리미어 도쿄 긴자,2023-07-27,2023-07-28,도쿄,호텔,9.1,4성급,319542
펄 호텔 신주쿠 아케보노바시,2023-07-27,2023-07-28,도쿄,호텔,8.1,3성급,148766
미쓰이 가든 호텔 긴자 고초메,2023-07-27,2023-07-28,도쿄,호텔,8.7,4성급,212590
렘 도쿄 교바시,2023-07-27,2023-07-28,도쿄,호텔,8.6,3성급,175256
시부야 호텔 엔,2023-07-27,2023-07-28,도쿄,호텔,7.8,3성급,144738
인터컨티넨탈 도쿄 베이,2023-07-27,2023-07-28,도쿄,호텔,8.5,5성급,415850
우라야스 브라이튼 호텔 도쿄베이,2023-07-27,2023-07-28,도쿄,호텔,8.6,4성급,195953
아고라 긴자,2023-07-27,2023-07-28,도쿄,호텔,8.7,4성급,272477
호텔 무스 긴자 메이테쓰,2023-07-27,2023-07-28,도쿄,호텔,8.5,3성급,178080
센츄리온 호텔&스파 우에노 스테이션,2023-07-27,2023-07-28,도쿄,호텔,7.8,3성급,101265
시부야 그란벨 호텔,2023-07-27,2023-07-28,도쿄,호텔,7.5,3성급,402112
긴자 캐피탈 호텔 모에기,2023-07-27,2023-07-28,도쿄,호텔,8.7,3성급,95499
호텔 선라이트 신주쿠,2023-07-27,2023-07-28,도쿄,호텔,7.6,3성급,66991
비아 인 신주쿠,2023-07-27,2023-07-28,도쿄,호텔,8.0,3성급,119475
신주쿠 워싱턴 호텔 도쿄 메인,2023-07-28,2023-07-29,도쿄,호텔,7.4,3성급,90910
호텔 그레이스리 신주쿠,2023-07-28,2023-07-29,도쿄,호텔,8.6,4성급,179040
호텔 그레이스리 긴자,2023-07-28,2023-07-29,도쿄,호텔,8.2,4성급,161160
포 시즌스 호텔 도쿄 앳 오테마치,2023-07-28,2023-07-29,도쿄,호텔,9.0,5성급,1627631
게이오 플라자 호텔 도쿄,2023-07-28,2023-07-29,도쿄,호텔,8.4,4성급,326928
파크 하얏트 도쿄,2023-07-28,2023-07-29,도쿄,호텔,9.1,5성급,2147298
더 아오야마 그랜드 호텔,2023-07-28,2023-07-29,도쿄,호텔,9.1,4성급,742327
호텔 알라만다 아오야마 도쿄,2023-07-28,2023-07-29,도쿄,호텔,8.5,5성급,481457
토부 호텔 레반트 도쿄,2023-07-28,2023-07-29,도쿄,호텔,8.8,4성급,144080
임페리얼 호텔 도쿄,2023-07-28,2023-07-29,도쿄,호텔,9.0,5성급,433381
JR-이스트 호텔 메츠 시부야,2023-07-28,2023-07-29,도쿄,호텔,8.4,3성급,207141
도쿄 프린스 호텔,2023-07-28,2023-07-29,도쿄,호텔,8.5,4성급,160764
쉐라톤 그랜드 도쿄 베이 호텔,2023-07-28,2023-07-29,도쿄,호텔,8.0,5성급,470802
하얏트 센트릭 긴자 도쿄,2023-07-28,2023-07-29,도쿄,호텔,8.8,4성급,831901
신주쿠 그란벨 호텔,2023-07-28,2023-07-29,도쿄,호텔,7.9,4성급,91556
렘 롯폰기,2023-07-28,2023-07-29,도쿄,호텔,8.6,3성급,144136
세를리안 타워 도큐 호텔 아 팬 퍼시픽 파트너 호텔,2023-07-28,2023-07-29,도쿄,호텔,8.7,5성급,446998
더 스퀘어 호텔 긴자,2023-07-28,2023-07-29,도쿄,호텔,8.4,3성급,198459
오다큐 호텔 센츄리 서던 타워 호텔,2023-07-28,2023-07-29,도쿄,호텔,8.8,4성급,235019
시부야 엑셀 호텔 도큐,2023-07-28,2023-07-29,도쿄,호텔,8.5,4성급,190795
호텔 진잔소 도쿄,2023-07-28,2023-07-29,도쿄,호텔,9.2,5성급,335386
미츠이 가든 호텔 시오도메 이탈리아가이,2023-07-28,2023-07-29,도쿄,호텔,8.4,3성급,171101
게이세이 리치먼드 호텔 도쿄 몬젠나카초,2023-07-28,2023-07-29,도쿄,호텔,8.8,3성급,168006
시퀀스 미야시타 파크/ 시부야,2023-07-28,2023-07-29,도쿄,호텔,8.4,4성급,174306
선샤인 시티 프린스 호텔 이케부쿠로,2023-07-28,2023-07-29,도쿄,호텔,8.2,4성급,153247
호텔 빌라 폰테누 그랜드 도쿄-시오도메,2023-07-28,2023-07-29,도쿄,호텔,8.2,3성급,162230
다이이치 인 이케부쿠로,2023-07-28,2023-07-29,도쿄,호텔,7.8,3성급,70950
E 호텔 히가시 신주쿠,2023-07-28,2023-07-29,도쿄,호텔,7.4,3성급,90731
신주쿠 프린스 호텔,2023-07-28,2023-07-29,도쿄,호텔,7.9,3성급,229640
호텔 메트로폴리탄 도쿄 이케부쿠로,2023-07-28,2023-07-29,도쿄,호텔,8.6,4성급,119147
호텔 몬토레 긴자,2023-07-28,2023-07-29,도쿄,호텔,8.2,4성급,169002
시타딘 센트럴 신주쿠 도쿄,2023-07-28,2023-07-29,도쿄,호텔,8.1,3성급,128087
더 프린스 파크 타워 도쿄,2023-07-28,2023-07-29,도쿄,호텔,8.9,5성급,355947
아카사카 엑셀 호텔 도큐,2023-07-28,2023-07-29,도쿄,호텔,8.1,4성급,119099
다이와 로이넷 호텔 니시-신주쿠,2023-07-28,2023-07-29,도쿄,호텔,8.9,3성급,213616
도쿄 베이 아리아케 워싱턴 호텔,2023-07-28,2023-07-29,도쿄,호텔,7.6,3성급,54449
시나가와 프린스 호텔,2023-07-28,2023-07-29,도쿄,호텔,8.0,3성급,148051
시부야 스트림 엑셀 호텔 도큐,2023-07-28,2023-07-29,도쿄,호텔,8.8,4성급,348171
베스트 웨스턴 호텔 피노 도쿄 아카사카,2023-07-28,2023-07-29,도쿄,호텔,8.2,3성급,150195
후타코다마가와 엑셀 호텔 도큐,2023-07-28,2023-07-29,도쿄,호텔,8.1,3성급,130357
게이오 프레소 인 하마마쓰초,2023-07-28,2023-07-29,도쿄,호텔,8.2,3성급,90657
그랜드 닛코 도쿄 다이바,2023-07-28,2023-07-29,도쿄,호텔,8.8,4성급,164208
도쿄 돔 호텔,2023-07-28,2023-07-29,도쿄,호텔,8.6,4성급,87729
도미인 아키하바라,2023-07-28,2023-07-29,도쿄,호텔,8.4,3성급,95384
수퍼 호텔 프리미어 긴자,2023-07-28,2023-07-29,도쿄,호텔,8.5,3성급,144364
도큐스테이 긴자,2023-07-28,2023-07-29,도쿄,호텔,8.5,3성급,163133
호텔 뉴 오타니 도쿄 더 메인,2023-07-28,2023-07-29,도쿄,호텔,8.5,5성급,361867
소테츠 프레사 인 긴자 나나초메,2023-07-28,2023-07-29,도쿄,호텔,8.2,3성급,138377
베스포크 호텔 신주쿠,2023-07-28,2023-07-29,도쿄,호텔,8.6,3성급,202109
노가 호텔 우에노,2023-07-28,2023-07-29,도쿄,호텔,8.9,4성급,225968
미마루 도쿄 아사쿠사 스테이션,2023-07-28,2023-07-29,도쿄,호텔,6.6,4성급,467602
호텔 윙 인터네셔널 프리미엄 시부야,2023-07-28,2023-07-29,도쿄,호텔,8.2,3성급,176789
ANA 인터컨티넨탈 도쿄,2023-07-28,2023-07-29,도쿄,호텔,8.1,5성급,386284
소테츠 프레사 인 도쿄-쿄바시,2023-07-28,2023-07-29,도쿄,호텔,7.8,3성급,90579
센츄리온 호텔 우에노,2023-07-28,2023-07-29,도쿄,호텔,7.3,3성급,93254
도큐스테이 시부야 신미나미구치,2023-07-28,2023-07-29,도쿄,호텔,7.9,3성급,178894
힐튼 도쿄 오다이바,2023-07-28,2023-07-29,도쿄,호텔,8.3,5성급,366217
소테츠 프레사 인 도쿄 타마치,2023-07-28,2023-07-29,도쿄,호텔,8.1,3성급,76306
다이와 로이넷 호텔 도쿄 아리아케,2023-07-28,2023-07-29,도쿄,호텔,8.8,3성급,84128
도미인 우에노 오카치마치,2023-07-28,2023-07-29,도쿄,호텔,8.3,3성급,98882
호텔 메트로폴리탄 에드몬트 도쿄,2023-07-28,2023-07-29,도쿄,호텔,8.6,4성급,122664
벨켄 호텔 도쿄,2023-07-28,2023-07-29,도쿄,호텔,8.2,3성급,76066
더 페닌슐라 도쿄,2023-07-28,2023-07-29,도쿄,호텔,9.2,5성급,1340350
솔라리아 니시테츠 호텔 긴자,2023-07-28,2023-07-29,도쿄,호텔,8.6,3성급,226857
그랜드 프린스 호텔 신 다카나와,2023-07-28,2023-07-29,도쿄,호텔,8.2,4성급,226255
리치몬드 호텔 프리미어 도쿄 오시아게,2023-07-28,2023-07-29,도쿄,호텔,8.7,3성급,110416
온야도 노노 아사쿠사 핫 스프링,2023-07-28,2023-07-29,도쿄,호텔,8.9,3성급,101345
시바 파크 호텔,2023-07-28,2023-07-29,도쿄,호텔,8.6,3성급,176541
긴자 그랜드 호텔,2023-07-28,2023-07-29,도쿄,호텔,7.6,3성급,105835
JR 큐슈 호텔 블로섬 신주쿠,2023-07-28,2023-07-29,도쿄,호텔,8.7,4성급,259628
라젠트 호텔 신주쿠 가부키초,2023-07-28,2023-07-29,도쿄,호텔,8.4,3성급,99689
토세이 호텔 코코네 우에노,2023-07-28,2023-07-29,도쿄,호텔,8.5,3성급,118378
소세쓰 프레사 인 긴자 산초마에,2023-07-28,2023-07-29,도쿄,호텔,8.2,3성급,147575
도미 인 프리미엄 시부야-진구마에,2023-07-28,2023-07-29,도쿄,호텔,8.3,3성급,151613
소테츠 프레사 인 히가시 신주쿠,2023-07-28,2023-07-29,도쿄,호텔,8.2,3성급,98802
호텔 더 셀레스틴 긴자,2023-07-28,2023-07-29,도쿄,호텔,9.0,4성급,332054
다이와 로이넷 호텔 도쿄 쿄바시,2023-07-28,2023-07-29,도쿄,호텔,8.7,4성급,165156
APA 호텔 게이세이 우에노 에키마에,2023-07-28,2023-07-29,도쿄,호텔,7.9,3성급,99730
힐튼 도쿄 베이,2023-07-28,2023-07-29,도쿄,호텔,8.4,4성급,341547
호텔 크라운 힐스 우에노 프리미어,2023-07-28,2023-07-29,도쿄,호텔,8.2,3성급,145653
시부야 도큐 레이 호텔,2023-07-28,2023-07-29,도쿄,호텔,8.1,3성급,188861
메이테츠 인 하마마츠초,2023-07-28,2023-07-29,도쿄,호텔,8.2,3성급,101784
도미인 프리미엄 도쿄 고덴마초,2023-07-28,2023-07-29,도쿄,호텔,8.8,3성급,99400
카락사 호텔 프리미어 도쿄 긴자,2023-07-28,2023-07-29,도쿄,호텔,9.1,4성급,538469
더 로열 파크 캔버스 - 긴자 8,2023-07-28,2023-07-29,도쿄,호텔,8.7,3성급,296469
펄 호텔 신주쿠 아케보노바시,2023-07-28,2023-07-29,도쿄,호텔,8.1,3성급,91992
미쓰이 가든 호텔 긴자 고초메,2023-07-28,2023-07-29,도쿄,호텔,8.7,4성급,235529
렘 도쿄 교바시,2023-07-28,2023-07-29,도쿄,호텔,8.6,3성급,164058
시부야 호텔 엔,2023-07-28,2023-07-29,도쿄,호텔,7.8,3성급,156777
인터컨티넨탈 도쿄 베이,2023-07-28,2023-07-29,도쿄,호텔,8.5,5성급,462050
우라야스 브라이튼 호텔 도쿄베이,2023-07-28,2023-07-29,도쿄,호텔,8.6,4성급,207090
아고라 긴자,2023-07-28,2023-07-29,도쿄,호텔,8.7,4성급,147377
호텔 무스 긴자 메이테쓰,2023-07-28,2023-07-29,도쿄,호텔,8.5,3성급,174919
센츄리온 호텔&스파 우에노 스테이션,2023-07-28,2023-07-29,도쿄,호텔,7.8,3성급,136678
시부야 그란벨 호텔,2023-07-28,2023-07-29,도쿄,호텔,7.5,3성급,149074
긴자 캐피탈 호텔 모에기,2023-07-28,2023-07-29,도쿄,호텔,8.7,3성급,95468
호텔 선라이트 신주쿠,2023-07-28,2023-07-29,도쿄,호텔,7.6,3성급,73582
비아 인 신주쿠,2023-07-28,2023-07-29,도쿄,호텔,8.0,3성급,101504
소테츠 프레사 인 도쿄 간다,2023-07-28,2023-07-29,도쿄,호텔,8.3,3성급,87288
비아 인 니혼바시 닌교초,2023-07-28,2023-07-29,도쿄,호텔,8.7,3성급,97847
신주쿠 워싱턴 호텔 도쿄 메인,2023-07-29,2023-07-30,도쿄,호텔,7.4,3성급,107920
호텔 그레이스리 신주쿠,2023-07-29,2023-07-30,도쿄,호텔,8.6,4성급,420536
호텔 그레이스리 긴자,2023-07-29,2023-07-30,도쿄,호텔,8.2,4성급,184566
포 시즌스 호텔 도쿄 앳 오테마치,2023-07-29,2023-07-30,도쿄,호텔,9.0,5성급,2106878
게이오 플라자 호텔 도쿄,2023-07-29,2023-07-30,도쿄,호텔,8.4,4성급,339502
파크 하얏트 도쿄,2023-07-29,2023-07-30,도쿄,호텔,9.1,5성급,1636673
더 아오야마 그랜드 호텔,2023-07-29,2023-07-30,도쿄,호텔,9.1,4성급,738416
호텔 알라만다 아오야마 도쿄,2023-07-29,2023-07-30,도쿄,호텔,8.5,5성급,641943
임페리얼 호텔 도쿄,2023-07-29,2023-07-30,도쿄,호텔,9.0,5성급,475383
JR-이스트 호텔 메츠 시부야,2023-07-29,2023-07-30,도쿄,호텔,8.4,3성급,207884
쉐라톤 그랜드 도쿄 베이 호텔,2023-07-29,2023-07-30,도쿄,호텔,8.0,5성급,478275
하얏트 센트릭 긴자 도쿄,2023-07-29,2023-07-30,도쿄,호텔,8.8,4성급,1356359
신주쿠 그란벨 호텔,2023-07-29,2023-07-30,도쿄,호텔,7.9,4성급,145821
세를리안 타워 도큐 호텔 아 팬 퍼시픽 파트너 호텔,2023-07-29,2023-07-30,도쿄,호텔,8.7,5성급,415167
오다큐 호텔 센츄리 서던 타워 호텔,2023-07-29,2023-07-30,도쿄,호텔,8.8,4성급,400580
시부야 엑셀 호텔 도큐,2023-07-29,2023-07-30,도쿄,호텔,8.5,4성급,338239
호텔 진잔소 도쿄,2023-07-29,2023-07-30,도쿄,호텔,9.2,5성급,586450
미츠이 가든 호텔 시오도메 이탈리아가이,2023-07-29,2023-07-30,도쿄,호텔,8.4,3성급,225084
게이세이 리치먼드 호텔 도쿄 몬젠나카초,2023-07-29,2023-07-30,도쿄,호텔,8.8,3성급,236076
시퀀스 미야시타 파크/ 시부야,2023-07-29,2023-07-30,도쿄,호텔,8.4,4성급,349245
선샤인 시티 프린스 호텔 이케부쿠로,2023-07-29,2023-07-30,도쿄,호텔,8.2,4성급,177743
호텔 빌라 폰테누 그랜드 도쿄-시오도메,2023-07-29,2023-07-30,도쿄,호텔,8.2,3성급,189502
다이이치 인 이케부쿠로,2023-07-29,2023-07-30,도쿄,호텔,7.8,3성급,176085
E 호텔 히가시 신주쿠,2023-07-29,2023-07-30,도쿄,호텔,7.4,3성급,173769
신주쿠 프린스 호텔,2023-07-29,2023-07-30,도쿄,호텔,7.9,3성급,230768
호텔 메트로폴리탄 도쿄 이케부쿠로,2023-07-29,2023-07-30,도쿄,호텔,8.6,4성급,154979
시타딘 센트럴 신주쿠 도쿄,2023-07-29,2023-07-30,도쿄,호텔,8.1,3성급,307438
더 프린스 파크 타워 도쿄,2023-07-29,2023-07-30,도쿄,호텔,8.9,5성급,1232048
아카사카 엑셀 호텔 도큐,2023-07-29,2023-07-30,도쿄,호텔,8.1,4성급,176245
다이와 로이넷 호텔 니시-신주쿠,2023-07-29,2023-07-30,도쿄,호텔,8.9,3성급,230234
시나가와 프린스 호텔,2023-07-29,2023-07-30,도쿄,호텔,8.0,3성급,222218
시부야 스트림 엑셀 호텔 도큐,2023-07-29,2023-07-30,도쿄,호텔,8.8,4성급,471017
베스트 웨스턴 호텔 피노 도쿄 아카사카,2023-07-29,2023-07-30,도쿄,호텔,8.2,3성급,236022
게이오 프레소 인 하마마쓰초,2023-07-29,2023-07-30,도쿄,호텔,8.2,3성급,121366
그랜드 닛코 도쿄 다이바,2023-07-29,2023-07-30,도쿄,호텔,8.8,4성급,404085
도쿄 돔 호텔,2023-07-29,2023-07-30,도쿄,호텔,8.6,4성급,106550
도미인 아키하바라,2023-07-29,2023-07-30,도쿄,호텔,8.4,3성급,202974
수퍼 호텔 프리미어 긴자,2023-07-29,2023-07-30,도쿄,호텔,8.5,3성급,170316
도큐스테이 긴자,2023-07-29,2023-07-30,도쿄,호텔,8.5,3성급,215082
호텔 뉴 오타니 도쿄 더 메인,2023-07-29,2023-07-30,도쿄,호텔,8.5,5성급,348969
소테츠 프레사 인 긴자 나나초메,2023-07-29,2023-07-30,도쿄,호텔,8.2,3성급,135348
베스포크 호텔 신주쿠,2023-07-29,2023-07-30,도쿄,호텔,8.6,3성급,248200
호텔 윙 인터네셔널 프리미엄 시부야,2023-07-29,2023-07-30,도쿄,호텔,8.2,3성급,186800
ANA 인터컨티넨탈 도쿄,2023-07-29,2023-07-30,도쿄,호텔,8.1,5성급,504133
소테츠 프레사 인 도쿄-쿄바시,2023-07-29,2023-07-30,도쿄,호텔,7.8,3성급,134191
센츄리온 호텔 우에노,2023-07-29,2023-07-30,도쿄,호텔,7.3,3성급,142908
도큐스테이 시부야 신미나미구치,2023-07-29,2023-07-30,도쿄,호텔,7.9,3성급,280803
힐튼 도쿄 오다이바,2023-07-29,2023-07-30,도쿄,호텔,8.3,5성급,497332
소테츠 프레사 인 도쿄 타마치,2023-07-29,2023-07-30,도쿄,호텔,8.1,3성급,113832
다이와 로이넷 호텔 도쿄 아리아케,2023-07-29,2023-07-30,도쿄,호텔,8.8,3성급,272075
도미인 우에노 오카치마치,2023-07-29,2023-07-30,도쿄,호텔,8.3,3성급,231235
호텔 메트로폴리탄 에드몬트 도쿄,2023-07-29,2023-07-30,도쿄,호텔,8.6,4성급,125904
더 페닌슐라 도쿄,2023-07-29,2023-07-30,도쿄,호텔,9.2,5성급,1196781
솔라리아 니시테츠 호텔 긴자,2023-07-29,2023-07-30,도쿄,호텔,8.6,3성급,202958
그랜드 프린스 호텔 신 다카나와,2023-07-29,2023-07-30,도쿄,호텔,8.2,4성급,256236
리치몬드 호텔 프리미어 도쿄 오시아게,2023-07-29,2023-07-30,도쿄,호텔,8.7,3성급,271529
긴자 그랜드 호텔,2023-07-29,2023-07-30,도쿄,호텔,7.6,3성급,121614
JR 큐슈 호텔 블로섬 신주쿠,2023-07-29,2023-07-30,도쿄,호텔,8.7,4성급,262373
라젠트 호텔 신주쿠 가부키초,2023-07-29,2023-07-30,도쿄,호텔,8.4,3성급,165988
토세이 호텔 코코네 우에노,2023-07-29,2023-07-30,도쿄,호텔,8.5,3성급,176912
도미 인 프리미엄 시부야-진구마에,2023-07-29,2023-07-30,도쿄,호텔,8.3,3성급,207634
소테츠 프레사 인 히가시 신주쿠,2023-07-29,2023-07-30,도쿄,호텔,8.2,3성급,144643
호텔 더 셀레스틴 긴자,2023-07-29,2023-07-30,도쿄,호텔,9.0,4성급,367677
다이와 로이넷 호텔 도쿄 쿄바시,2023-07-29,2023-07-30,도쿄,호텔,8.7,4성급,274539
APA 호텔 게이세이 우에노 에키마에,2023-07-29,2023-07-30,도쿄,호텔,7.9,3성급,123518
힐튼 도쿄 베이,2023-07-29,2023-07-30,도쿄,호텔,8.4,4성급,361696
호텔 크라운 힐스 우에노 프리미어,2023-07-29,2023-07-30,도쿄,호텔,8.2,3성급,173936
시부야 도큐 레이 호텔,2023-07-29,2023-07-30,도쿄,호텔,8.1,3성급,302477
도미인 프리미엄 도쿄 고덴마초,2023-07-29,2023-07-30,도쿄,호텔,8.8,3성급,130463
카락사 호텔 프리미어 도쿄 긴자,2023-07-29,2023-07-30,도쿄,호텔,9.1,4성급,576138
더 로열 파크 캔버스 - 긴자 8,2023-07-29,2023-07-30,도쿄,호텔,8.7,3성급,396754
렘 도쿄 교바시,2023-07-29,2023-07-30,도쿄,호텔,8.6,3성급,208493
시부야 호텔 엔,2023-07-29,2023-07-30,도쿄,호텔,7.8,3성급,206136
인터컨티넨탈 도쿄 베이,2023-07-29,2023-07-30,도쿄,호텔,8.5,5성급,539060
우라야스 브라이튼 호텔 도쿄베이,2023-07-29,2023-07-30,도쿄,호텔,8.6,4성급,284551
호텔 무스 긴자 메이테쓰,2023-07-29,2023-07-30,도쿄,호텔,8.5,3성급,208845
센츄리온 호텔&스파 우에노 스테이션,2023-07-29,2023-07-30,도쿄,호텔,7.8,3성급,180165
시부야 그란벨 호텔,2023-07-29,2023-07-30,도쿄,호텔,7.5,3성급,438503
긴자 캐피탈 호텔 모에기,2023-07-29,2023-07-30,도쿄,호텔,8.7,3성급,131311
호텔 선라이트 신주쿠,2023-07-29,2023-07-30,도쿄,호텔,7.6,3성급,117903
비아 인 신주쿠,2023-07-29,2023-07-30,도쿄,호텔,8.0,3성급,120570
비아 인 니혼바시 닌교초,2023-07-29,2023-07-30,도쿄,호텔,8.7,3성급,104557
호텔 선루트 긴자,2023-07-29,2023-07-30,도쿄,호텔,8.1,3성급,159708
호텔 야에노미도리 도쿄,2023-07-29,2023-07-30,도쿄,호텔,8.8,3성급,204924
렘 플러스 긴자,2023-07-29,2023-07-30,도쿄,호텔,8.6,3성급,195904
도쿄 이스트 사이드 호텔 카이에,2023-07-29,2023-07-30,도쿄,호텔,9.3,3성급,204044
우에노 호텔,2023-07-29,2023-07-30,도쿄,호텔,7.5,3성급,175547
도쿄 베이 시오미 프린스 호텔,2023-07-29,2023-07-30,도쿄,호텔,9.1,4성급,308811
더 웨스틴 도쿄,2023-07-29,2023-07-30,도쿄,호텔,8.7,5성급,865578
도쿄 베이 도큐 호텔,2023-07-29,2023-07-30,도쿄,호텔,9.0,4성급,156972
테아텔 하네다,2023-07-29,2023-07-30,도쿄,호텔,7.0,3성급,125684
호텔 리스텔 신주쿠,2023-07-29,2023-07-30,도쿄,호텔,7.5,3성급,160903
그랜드 닛코 도쿄 베이 마이하마,2023-07-29,2023-07-30,도쿄,호텔,8.6,4성급,311005
