호텔명,입실,퇴실,지역,숙박유형,별점,등급,가격
호텔 에미시아 삿포로,2023-09-04,2023-09-05,삿포로,호텔,8.1,4성급,88461
호텔 마이스테이스 프리미어 삿포로 파크,2023-09-04,2023-09-05,삿포로,호텔,8.1,4성급,111866
쇼게츠 그랜드 호텔,2023-09-04,2023-09-05,삿포로,호텔,8.7,4성급,199136
컴포트 호텔 삿포로 스스키노,2023-09-04,2023-09-05,삿포로,호텔,8.6,2성급,64824
호텔 윙 인터내셔널 삿포로 스스키노,2023-09-04,2023-09-05,삿포로,호텔,8.5,3성급,54378
텐자 호텔 & 스카이스파 앳 삿포로 센트럴,2023-09-04,2023-09-05,삿포로,호텔,8.5,3성급,59165
호텔 네츠 삿포로,2023-09-04,2023-09-05,삿포로,호텔,8.6,3성급,44103
오쿠조잔케이 온센 카쇼 교엔,2023-09-04,2023-09-05,삿포로,호텔,9.3,4성급,327944
이비스 스타일스 삿포로,2023-09-04,2023-09-05,삿포로,호텔,8.7,3성급,73764
APA 호텔 & 리조트 삿포로,2023-09-04,2023-09-05,삿포로,호텔,7.9,3성급,48662
머큐어 호텔 삿포로,2023-09-04,2023-09-05,삿포로,호텔,8.4,4성급,106203
퀸테사 호텔 삿포로,2023-09-04,2023-09-05,삿포로,호텔,8.5,3성급,94771
호텔 마이스테이스 삿포로 스스키노,2023-09-04,2023-09-05,삿포로,호텔,8.3,3성급,55251
센추리 로얄 호텔 삿포로,2023-09-04,2023-09-05,삿포로,호텔,8.0,4성급,136921
샬레 아이비 조잔케이,2023-09-04,2023-09-05,삿포로,호텔,9.8,4성급,717905
다이와 로이넷 호텔 삿포로-스스키노,2023-09-04,2023-09-05,삿포로,호텔,8.4,3성급,72657
호텔 로얄 스테이 삿포로,2023-09-04,2023-09-05,삿포로,호텔,8.0,3성급,84255
네스트 호텔 삿포로 오도리,2023-09-04,2023-09-05,삿포로,호텔,7.5,3성급,95009
렘브란트 스타일 삿포로,2023-09-04,2023-09-05,삿포로,호텔,8.6,3성급,61395
호텔 루트 인 삿포로 주오,2023-09-04,2023-09-05,삿포로,호텔,7.7,3성급,60435
레지던스 호텔 스트립 삿포로,2023-09-04,2023-09-05,삿포로,호텔,7.5,3성급,39558
JR 인 삿포로-에키 미나미-구치,2023-09-04,2023-09-05,삿포로,호텔,8.3,3성급,64536
삿포로 프린스 호텔,2023-09-04,2023-09-05,삿포로,호텔,8.2,4성급,134973
호텔 마이스테이스 삿포로 나카지마 파크 아넥스,2023-09-04,2023-09-05,삿포로,호텔,7.9,2성급,54484
조잔케이 뷰 호텔,2023-09-04,2023-09-05,삿포로,호텔,7.1,3성급,83893
게이오 플라자 호텔 삿포로,2023-09-05,2023-09-06,삿포로,호텔,8.6,4성급,100573
라젠트 스테이 삿포로 오도리 홋카이도,2023-09-05,2023-09-06,삿포로,호텔,8.7,3성급,103388
더 놋 삿포로,2023-09-05,2023-09-06,삿포로,호텔,8.7,3성급,109715
호텔 그레이스리 삿포로,2023-09-05,2023-09-06,삿포로,호텔,8.1,3성급,69636
JR 타워 호텔 닛코 삿포로,2023-09-05,2023-09-06,삿포로,호텔,8.8,4성급,276848
삿포로 그랜드 호텔,2023-09-05,2023-09-06,삿포로,호텔,8.3,4성급,90583
로이톤 삿포로 호텔,2023-09-05,2023-09-06,삿포로,호텔,8.0,4성급,71289
호텔 포르자 삿포르 스테이션,2023-09-05,2023-09-06,삿포로,호텔,9.3,3성급,61380
베스트 웨스턴 삿포로 오도리-코엔,2023-09-05,2023-09-06,삿포로,호텔,8.5,3성급,77585
도큐 스테이 삿포로 오도리,2023-09-05,2023-09-06,삿포로,호텔,8.9,3성급,85592
호텔 마이스테이스 삿포로 스테이션,2023-09-05,2023-09-06,삿포로,호텔,8.1,3성급,70661
네스트 호텔 삿포로 에키마에,2023-09-05,2023-09-06,삿포로,호텔,7.0,3성급,95754
미쓰이 가든 호텔 삿포로 웨스트,2023-09-05,2023-09-06,삿포로,호텔,8.8,3성급,104371
란도르 레지덴셜 호텔 삿포로 스위트,2023-09-05,2023-09-06,삿포로,호텔,8.5,3성급,85886
JR 이스트 호텔 멧츠 삿포로,2023-09-05,2023-09-06,삿포로,호텔,8.9,3성급,85491
호텔 몬토레 에델호프 삿포로,2023-09-05,2023-09-06,삿포로,호텔,8.2,4성급,108722
프리미어 호텔 나카지마 파크 삿포로,2023-09-05,2023-09-06,삿포로,호텔,8.2,4성급,78496
퀸테사 호텔 삿포로 스스키노,2023-09-05,2023-09-06,삿포로,호텔,8.4,3성급,69985
카락사 호텔 삿포로,2023-09-05,2023-09-06,삿포로,호텔,8.7,3성급,108933
삿포로 엑셀 호텔 도큐,2023-09-05,2023-09-06,삿포로,호텔,8.4,4성급,69566
삿포로 뷰 호텔 우도리 코우엔,2023-09-05,2023-09-06,삿포로,호텔,8.1,4성급,63412
게이오 프렐리아 호텔 삿포로,2023-09-05,2023-09-06,삿포로,호텔,8.8,3성급,123126
크로스 호텔 삿포로,2023-09-05,2023-09-06,삿포로,호텔,8.6,4성급,107662
도미인 프리미엄 삿포로,2023-09-05,2023-09-06,삿포로,호텔,8.3,3성급,101389
피노 호텔 삿포로 오도리,2023-09-05,2023-09-06,삿포로,호텔,8.4,2성급,59047
페어필드 바이 메리어트 삿포로,2023-09-05,2023-09-06,삿포로,호텔,8.8,3성급,145094
호텔 WBF 삿포로 주오,2023-09-05,2023-09-06,삿포로,호텔,8.4,3성급,67450
미츠이 가든 호텔 삿포로,2023-09-05,2023-09-06,삿포로,호텔,8.2,3성급,95097
리치먼드 호텔 삿포로 오도리,2023-09-05,2023-09-06,삿포로,호텔,8.2,3성급,71465
호텔 마이스테이스 삿포로 아스펜,2023-09-05,2023-09-06,삿포로,호텔,8.3,4성급,84460
베셀 호텔 캄파나 스스키노,2023-09-05,2023-09-06,삿포로,호텔,9.1,3성급,78278
호텔 에미시아 삿포로,2023-09-05,2023-09-06,삿포로,호텔,8.1,4성급,88435
호텔 마이스테이스 프리미어 삿포로 파크,2023-09-05,2023-09-06,삿포로,호텔,8.1,4성급,76060
쇼게츠 그랜드 호텔,2023-09-05,2023-09-06,삿포로,호텔,8.7,4성급,199136
컴포트 호텔 삿포로 스스키노,2023-09-05,2023-09-06,삿포로,호텔,8.6,2성급,64824
호텔 윙 인터내셔널 삿포로 스스키노,2023-09-05,2023-09-06,삿포로,호텔,8.5,3성급,53091
텐자 호텔 & 스카이스파 앳 삿포로 센트럴,2023-09-05,2023-09-06,삿포로,호텔,8.5,3성급,78301
호텔 네츠 삿포로,2023-09-05,2023-09-06,삿포로,호텔,8.6,3성급,49203
오쿠조잔케이 온센 카쇼 교엔,2023-09-05,2023-09-06,삿포로,호텔,9.3,4성급,362812
이비스 스타일스 삿포로,2023-09-05,2023-09-06,삿포로,호텔,8.7,3성급,70559
APA 호텔 & 리조트 삿포로,2023-09-05,2023-09-06,삿포로,호텔,7.9,3성급,49835
머큐어 호텔 삿포로,2023-09-05,2023-09-06,삿포로,호텔,8.4,4성급,106203
퀸테사 호텔 삿포로,2023-09-05,2023-09-06,삿포로,호텔,8.5,3성급,119667
호텔 마이스테이스 삿포로 스스키노,2023-09-05,2023-09-06,삿포로,호텔,8.3,3성급,60274
센추리 로얄 호텔 삿포로,2023-09-05,2023-09-06,삿포로,호텔,8.0,4성급,122503
샬레 아이비 조잔케이,2023-09-05,2023-09-06,삿포로,호텔,9.8,4성급,666626
다이와 로이넷 호텔 삿포로-스스키노,2023-09-05,2023-09-06,삿포로,호텔,8.4,3성급,71015
호텔 로얄 스테이 삿포로,2023-09-05,2023-09-06,삿포로,호텔,8.0,3성급,82155
네스트 호텔 삿포로 오도리,2023-09-05,2023-09-06,삿포로,호텔,7.5,3성급,105489
렘브란트 스타일 삿포로,2023-09-05,2023-09-06,삿포로,호텔,8.6,3성급,60023
호텔 루트 인 삿포로 주오,2023-09-05,2023-09-06,삿포로,호텔,7.7,3성급,68211
레지던스 호텔 스트립 삿포로,2023-09-05,2023-09-06,삿포로,호텔,7.5,3성급,49448
JR 인 삿포로-에키 미나미-구치,2023-09-05,2023-09-06,삿포로,호텔,8.3,3성급,68628
삿포로 프린스 호텔,2023-09-05,2023-09-06,삿포로,호텔,8.2,4성급,149597
호텔 마이스테이스 삿포로 나카지마 파크 아넥스,2023-09-05,2023-09-06,삿포로,호텔,7.9,2성급,55783
조잔케이 뷰 호텔,2023-09-05,2023-09-06,삿포로,호텔,7.1,3성급,77145
게이오 플라자 호텔 삿포로,2023-09-06,2023-09-07,삿포로,호텔,8.6,4성급,108973
라젠트 스테이 삿포로 오도리 홋카이도,2023-09-06,2023-09-07,삿포로,호텔,8.7,3성급,103097
더 놋 삿포로,2023-09-06,2023-09-07,삿포로,호텔,8.7,3성급,77815
호텔 그레이스리 삿포로,2023-09-06,2023-09-07,삿포로,호텔,8.1,3성급,68097
JR 타워 호텔 닛코 삿포로,2023-09-06,2023-09-07,삿포로,호텔,8.8,4성급,148169
삿포로 그랜드 호텔,2023-09-06,2023-09-07,삿포로,호텔,8.3,4성급,95641
로이톤 삿포로 호텔,2023-09-06,2023-09-07,삿포로,호텔,8.0,4성급,78832
호텔 포르자 삿포르 스테이션,2023-09-06,2023-09-07,삿포로,호텔,9.3,3성급,62063
베스트 웨스턴 삿포로 오도리-코엔,2023-09-06,2023-09-07,삿포로,호텔,8.5,3성급,83303
도큐 스테이 삿포로 오도리,2023-09-06,2023-09-07,삿포로,호텔,8.9,3성급,88962
호텔 마이스테이스 삿포로 스테이션,2023-09-06,2023-09-07,삿포로,호텔,8.1,3성급,74577
네스트 호텔 삿포로 에키마에,2023-09-06,2023-09-07,삿포로,호텔,7.0,3성급,148609
미쓰이 가든 호텔 삿포로 웨스트,2023-09-06,2023-09-07,삿포로,호텔,8.8,3성급,124123
란도르 레지덴셜 호텔 삿포로 스위트,2023-09-06,2023-09-07,삿포로,호텔,8.5,3성급,124776
JR 이스트 호텔 멧츠 삿포로,2023-09-06,2023-09-07,삿포로,호텔,8.9,3성급,85515
호텔 몬토레 에델호프 삿포로,2023-09-06,2023-09-07,삿포로,호텔,8.2,4성급,106180
프리미어 호텔 나카지마 파크 삿포로,2023-09-06,2023-09-07,삿포로,호텔,8.2,4성급,77632
퀸테사 호텔 삿포로 스스키노,2023-09-06,2023-09-07,삿포로,호텔,8.4,3성급,58652
카락사 호텔 삿포로,2023-09-06,2023-09-07,삿포로,호텔,8.7,3성급,79677
삿포로 엑셀 호텔 도큐,2023-09-06,2023-09-07,삿포로,호텔,8.4,4성급,55407
삿포로 뷰 호텔 우도리 코우엔,2023-09-06,2023-09-07,삿포로,호텔,8.1,4성급,62718
게이오 프렐리아 호텔 삿포로,2023-09-06,2023-09-07,삿포로,호텔,8.8,3성급,114185
크로스 호텔 삿포로,2023-09-06,2023-09-07,삿포로,호텔,8.6,4성급,110150
도미인 프리미엄 삿포로,2023-09-06,2023-09-07,삿포로,호텔,8.3,3성급,113317
피노 호텔 삿포로 오도리,2023-09-06,2023-09-07,삿포로,호텔,8.4,2성급,58930
페어필드 바이 메리어트 삿포로,2023-09-06,2023-09-07,삿포로,호텔,8.8,3성급,142538
호텔 WBF 삿포로 주오,2023-09-06,2023-09-07,삿포로,호텔,8.4,3성급,66321
미츠이 가든 호텔 삿포로,2023-09-06,2023-09-07,삿포로,호텔,8.2,3성급,95097
리치먼드 호텔 삿포로 오도리,2023-09-06,2023-09-07,삿포로,호텔,8.2,3성급,73186
호텔 마이스테이스 삿포로 아스펜,2023-09-06,2023-09-07,삿포로,호텔,8.3,4성급,93911
베셀 호텔 캄파나 스스키노,2023-09-06,2023-09-07,삿포로,호텔,9.1,3성급,177608
호텔 에미시아 삿포로,2023-09-06,2023-09-07,삿포로,호텔,8.1,4성급,85633
호텔 마이스테이스 프리미어 삿포로 파크,2023-09-06,2023-09-07,삿포로,호텔,8.1,4성급,82810
쇼게츠 그랜드 호텔,2023-09-06,2023-09-07,삿포로,호텔,8.7,4성급,202046
컴포트 호텔 삿포로 스스키노,2023-09-06,2023-09-07,삿포로,호텔,8.6,2성급,71300
호텔 윙 인터내셔널 삿포로 스스키노,2023-09-06,2023-09-07,삿포로,호텔,8.5,3성급,54122
텐자 호텔 & 스카이스파 앳 삿포로 센트럴,2023-09-06,2023-09-07,삿포로,호텔,8.5,3성급,73698
호텔 네츠 삿포로,2023-09-06,2023-09-07,삿포로,호텔,8.6,3성급,61631
오쿠조잔케이 온센 카쇼 교엔,2023-09-06,2023-09-07,삿포로,호텔,9.3,4성급,327944
이비스 스타일스 삿포로,2023-09-06,2023-09-07,삿포로,호텔,8.7,3성급,70559
APA 호텔 & 리조트 삿포로,2023-09-06,2023-09-07,삿포로,호텔,7.9,3성급,48662
퀸테사 호텔 삿포로,2023-09-06,2023-09-07,삿포로,호텔,8.5,3성급,115588
호텔 마이스테이스 삿포로 스스키노,2023-09-06,2023-09-07,삿포로,호텔,8.3,3성급,63144
센추리 로얄 호텔 삿포로,2023-09-06,2023-09-07,삿포로,호텔,8.0,4성급,109261
샬레 아이비 조잔케이,2023-09-06,2023-09-07,삿포로,호텔,9.8,4성급,658534
다이와 로이넷 호텔 삿포로-스스키노,2023-09-06,2023-09-07,삿포로,호텔,8.4,3성급,77384
호텔 로얄 스테이 삿포로,2023-09-06,2023-09-07,삿포로,호텔,8.0,3성급,83009
네스트 호텔 삿포로 오도리,2023-09-06,2023-09-07,삿포로,호텔,7.5,3성급,165385
렘브란트 스타일 삿포로,2023-09-06,2023-09-07,삿포로,호텔,8.6,3성급,59673
호텔 루트 인 삿포로 주오,2023-09-06,2023-09-07,삿포로,호텔,7.7,3성급,66796
레지던스 호텔 스트립 삿포로,2023-09-06,2023-09-07,삿포로,호텔,7.5,3성급,87208
JR 인 삿포로-에키 미나미-구치,2023-09-06,2023-09-07,삿포로,호텔,8.3,3성급,74102
삿포로 프린스 호텔,2023-09-06,2023-09-07,삿포로,호텔,8.2,4성급,200699
호텔 마이스테이스 삿포로 나카지마 파크 아넥스,2023-09-06,2023-09-07,삿포로,호텔,7.9,2성급,54484
조잔케이 뷰 호텔,2023-09-06,2023-09-07,삿포로,호텔,7.1,3성급,83893
게이오 플라자 호텔 삿포로,2023-09-07,2023-09-08,삿포로,호텔,8.6,4성급,105086
라젠트 스테이 삿포로 오도리 홋카이도,2023-09-07,2023-09-08,삿포로,호텔,8.7,3성급,100686
더 놋 삿포로,2023-09-07,2023-09-08,삿포로,호텔,8.7,3성급,121771
호텔 그레이스리 삿포로,2023-09-07,2023-09-08,삿포로,호텔,8.1,3성급,70938
JR 타워 호텔 닛코 삿포로,2023-09-07,2023-09-08,삿포로,호텔,8.8,4성급,222162
삿포로 그랜드 호텔,2023-09-07,2023-09-08,삿포로,호텔,8.3,4성급,119460
로이톤 삿포로 호텔,2023-09-07,2023-09-08,삿포로,호텔,8.0,4성급,159761
호텔 포르자 삿포르 스테이션,2023-09-07,2023-09-08,삿포로,호텔,9.3,3성급,77532
베스트 웨스턴 삿포로 오도리-코엔,2023-09-07,2023-09-08,삿포로,호텔,8.5,3성급,83303
도큐 스테이 삿포로 오도리,2023-09-07,2023-09-08,삿포로,호텔,8.9,3성급,117875
호텔 마이스테이스 삿포로 스테이션,2023-09-07,2023-09-08,삿포로,호텔,8.1,3성급,83242
네스트 호텔 삿포로 에키마에,2023-09-07,2023-09-08,삿포로,호텔,7.0,3성급,293437
미쓰이 가든 호텔 삿포로 웨스트,2023-09-07,2023-09-08,삿포로,호텔,8.8,3성급,159687
란도르 레지덴셜 호텔 삿포로 스위트,2023-09-07,2023-09-08,삿포로,호텔,8.5,3성급,108787
JR 이스트 호텔 멧츠 삿포로,2023-09-07,2023-09-08,삿포로,호텔,8.9,3성급,110092
호텔 몬토레 에델호프 삿포로,2023-09-07,2023-09-08,삿포로,호텔,8.2,4성급,116090
프리미어 호텔 나카지마 파크 삿포로,2023-09-07,2023-09-08,삿포로,호텔,8.2,4성급,80012
퀸테사 호텔 삿포로 스스키노,2023-09-07,2023-09-08,삿포로,호텔,8.4,3성급,65868
카락사 호텔 삿포로,2023-09-07,2023-09-08,삿포로,호텔,8.7,3성급,133675
삿포로 엑셀 호텔 도큐,2023-09-07,2023-09-08,삿포로,호텔,8.4,4성급,104662
삿포로 뷰 호텔 우도리 코우엔,2023-09-07,2023-09-08,삿포로,호텔,8.1,4성급,94108
게이오 프렐리아 호텔 삿포로,2023-09-07,2023-09-08,삿포로,호텔,8.8,3성급,140480
크로스 호텔 삿포로,2023-09-07,2023-09-08,삿포로,호텔,8.6,4성급,105436
도미인 프리미엄 삿포로,2023-09-07,2023-09-08,삿포로,호텔,8.3,3성급,137173
피노 호텔 삿포로 오도리,2023-09-07,2023-09-08,삿포로,호텔,8.4,2성급,59047
페어필드 바이 메리어트 삿포로,2023-09-07,2023-09-08,삿포로,호텔,8.8,3성급,149888
호텔 WBF 삿포로 주오,2023-09-07,2023-09-08,삿포로,호텔,8.4,3성급,82373
미츠이 가든 호텔 삿포로,2023-09-07,2023-09-08,삿포로,호텔,8.2,3성급,95097
리치먼드 호텔 삿포로 오도리,2023-09-07,2023-09-08,삿포로,호텔,8.2,3성급,85758
호텔 마이스테이스 삿포로 아스펜,2023-09-07,2023-09-08,삿포로,호텔,8.3,4성급,121911
호텔 에미시아 삿포로,2023-09-07,2023-09-08,삿포로,호텔,8.1,4성급,85609
쇼게츠 그랜드 호텔,2023-09-07,2023-09-08,삿포로,호텔,8.7,4성급,203778
컴포트 호텔 삿포로 스스키노,2023-09-07,2023-09-08,삿포로,호텔,8.6,2성급,73536
호텔 윙 인터내셔널 삿포로 스스키노,2023-09-07,2023-09-08,삿포로,호텔,8.5,3성급,73960
텐자 호텔 & 스카이스파 앳 삿포로 센트럴,2023-09-07,2023-09-08,삿포로,호텔,8.5,3성급,73004
호텔 네츠 삿포로,2023-09-07,2023-09-08,삿포로,호텔,8.6,3성급,69573
오쿠조잔케이 온센 카쇼 교엔,2023-09-07,2023-09-08,삿포로,호텔,9.3,4성급,320698
이비스 스타일스 삿포로,2023-09-07,2023-09-08,삿포로,호텔,8.7,3성급,70559
APA 호텔 & 리조트 삿포로,2023-09-07,2023-09-08,삿포로,호텔,7.9,3성급,49835
퀸테사 호텔 삿포로,2023-09-07,2023-09-08,삿포로,호텔,8.5,3성급,94161
호텔 마이스테이스 삿포로 스스키노,2023-09-07,2023-09-08,삿포로,호텔,8.3,3성급,63144
센추리 로얄 호텔 삿포로,2023-09-07,2023-09-08,삿포로,호텔,8.0,4성급,112930
샬레 아이비 조잔케이,2023-09-07,2023-09-08,삿포로,호텔,9.8,4성급,666626
다이와 로이넷 호텔 삿포로-스스키노,2023-09-07,2023-09-08,삿포로,호텔,8.4,3성급,69227
호텔 로얄 스테이 삿포로,2023-09-07,2023-09-08,삿포로,호텔,8.0,3성급,84721
네스트 호텔 삿포로 오도리,2023-09-07,2023-09-08,삿포로,호텔,7.5,3성급,320622
렘브란트 스타일 삿포로,2023-09-07,2023-09-08,삿포로,호텔,8.6,3성급,63063
호텔 루트 인 삿포로 주오,2023-09-07,2023-09-08,삿포로,호텔,7.7,3성급,69598
레지던스 호텔 스트립 삿포로,2023-09-07,2023-09-08,삿포로,호텔,7.5,3성급,118805
JR 인 삿포로-에키 미나미-구치,2023-09-07,2023-09-08,삿포로,호텔,8.3,3성급,82311
호텔 마이스테이스 삿포로 나카지마 파크 아넥스,2023-09-07,2023-09-08,삿포로,호텔,7.9,2성급,61159
조잔케이 뷰 호텔,2023-09-07,2023-09-08,삿포로,호텔,7.1,3성급,77145
게이오 플라자 호텔 삿포로,2023-09-08,2023-09-09,삿포로,호텔,8.6,4성급,178417
라젠트 스테이 삿포로 오도리 홋카이도,2023-09-08,2023-09-09,삿포로,호텔,8.7,3성급,346501
더 놋 삿포로,2023-09-08,2023-09-09,삿포로,호텔,8.7,3성급,240994
호텔 그레이스리 삿포로,2023-09-08,2023-09-09,삿포로,호텔,8.1,3성급,271726
삿포로 그랜드 호텔,2023-09-08,2023-09-09,삿포로,호텔,8.3,4성급,186170
호텔 포르자 삿포르 스테이션,2023-09-08,2023-09-09,삿포로,호텔,9.3,3성급,209055
도큐 스테이 삿포로 오도리,2023-09-08,2023-09-09,삿포로,호텔,8.9,3성급,290649
네스트 호텔 삿포로 에키마에,2023-09-08,2023-09-09,삿포로,호텔,7.0,3성급,306705
미쓰이 가든 호텔 삿포로 웨스트,2023-09-08,2023-09-09,삿포로,호텔,8.8,3성급,293126
란도르 레지덴셜 호텔 삿포로 스위트,2023-09-08,2023-09-09,삿포로,호텔,8.5,3성급,236207
호텔 몬토레 에델호프 삿포로,2023-09-08,2023-09-09,삿포로,호텔,8.2,4성급,107853
프리미어 호텔 나카지마 파크 삿포로,2023-09-08,2023-09-09,삿포로,호텔,8.2,4성급,168650
퀸테사 호텔 삿포로 스스키노,2023-09-08,2023-09-09,삿포로,호텔,8.4,3성급,186988
카락사 호텔 삿포로,2023-09-08,2023-09-09,삿포로,호텔,8.7,3성급,258438
삿포로 엑셀 호텔 도큐,2023-09-08,2023-09-09,삿포로,호텔,8.4,4성급,169177
삿포로 뷰 호텔 우도리 코우엔,2023-09-08,2023-09-09,삿포로,호텔,8.1,4성급,99458
게이오 프렐리아 호텔 삿포로,2023-09-08,2023-09-09,삿포로,호텔,8.8,3성급,368252
크로스 호텔 삿포로,2023-09-08,2023-09-09,삿포로,호텔,8.6,4성급,155613
